# Ghost Glove Flex Calibration — 50 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.257,4594,6695,3893,6429
29.288,4697,6625,3630,6347
29.318,4851,6715,3828,6369
29.348,4666,6545,3976,6428
29.377,4673,6296,3782,6367
29.408,4774,6563,3818,6284
29.437,4702,6627,4072,6371
29.528,4526,6545,3848,6382
29.529,4706,6648,3726,6291
29.560,4751,6605,3888,6355
29.590,4598,6677,3893,6429
29.629,4682,6586,3629,6346
29.648,4860,6552,3846,6349
29.678,4670,6552,4010,6416
29.737,4641,6525,3819,6369
29.767,4760,6678,3829,6288
29.798,4688,6766,4030,6372
29.829,4528,6664,3875,6372
29.858,4713,6649,3657,6299
29.888,4745,6794,3881,6357
29.918,4616,6657,3883,6421
29.948,4694,6525,3675,6348
