# Ghost Glove Flex Calibration — 30 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
5.682,4693,6388,3405,6185
5.712,4604,6419,3523,6222
5.742,4520,6336,3414,6207
5.861,4609,6364,3384,6147
5.861,4622,6437,3478,6198
5.862,4482,6333,3414,6214
5.893,4586,6230,3303,6175
5.922,4646,6305,3382,6194
5.982,4569,6179,3393,6258
5.982,4571,6183,3278,6200
6.044,4718,6220,3369,6186
6.073,4611,6248,3441,6226
6.103,4562,5931,3359,6204
6.133,4641,6327,3358,6145
6.163,4614,6125,3484,6205
6.192,4478,6112,3383,6214
6.228,4586,6166,3312,6152
6.251,4628,6275,3414,6201
6.341,4545,6192,3397,6255
6.401,4585,6244,3262,6194
6.431,4709,6318,3374,6191
6.431,4596,6353,3404,6258
6.433,4565,6257,3325,6206
6.461,4665,6365,3360,6166
6.492,4608,6401,3490,6210
6.554,4479,6343,3382,6213
6.612,4596,6371,3345,6149
6.612,4622,6461,3424,6197
6.642,4509,6384,3385,6223
6.672,4475,6370,3375,6216
6.702,4581,6376,3309,6158
6.732,4627,6473,3399,6199
6.791,4542,6389,3390,6252
6.838,4584,6372,3253,6205
6.852,4718,6417,3374,6191
6.881,4601,6400,3427,6258
6.913,4566,6318,3338,6206
6.972,4662,6382,3353,6170
6.972,4608,6412,3484,6214
7.031,4480,6356,3370,6230
7.061,4603,6386,3351,6153
7.093,4641,6480,3426,6204
7.123,4513,6406,3386,6226
7.153,4585,6374,3263,6185
7.183,4688,6449,3371,6195
7.242,4584,6405,3410,6269
7.242,4569,6335,3323,6208
7.302,4710,6401,3381,6191
7.333,4606,6408,3484,6227
7.361,4513,6153,3379,6215
7.425,4611,6387,3342,6149
7.425,4618,6470,3430,6206
7.452,4473,6407,3365,6222
7.482,4580,6388,3267,6180
7.542,4628,6487,3340,6217
7.573,4556,6405,3393,6261
7.603,4571,6335,3271,6207
7.632,4727,6395,3355,6191
7.663,4608,6386,3424,6245
7.692,4564,6272,3340,6210
7.723,4645,6340,3355,6157
7.753,4615,6387,3492,6211
7.828,4483,6302,3378,6228
7.843,4585,6287,3302,6170
7.876,4633,6381,3396,6204
7.932,4536,6317,3386,6244
7.932,4587,6286,3248,6198
7.963,4713,6306,3363,6195
7.992,4601,6304,3406,6268
8.051,4568,6184,3327,6217
8.098,4678,6285,3360,6169
8.142,4618,6332,3496,6219
8.142,4491,6194,3371,6216
8.171,4603,6129,3321,6145
8.201,4626,6146,3418,6204
8.232,4489,6247,3263,6225
8.263,4586,6237,3171,6185
8.321,4672,6310,3343,6208
8.352,4584,6283,3357,6272
8.394,4574,6183,3230,6212
8.411,4716,6289,3312,6194
8.441,4611,6310,3407,6232
8.472,4556,6209,3312,6212
8.502,4625,6310,3308,6153
8.561,4622,6394,3425,6217
8.592,4479,6319,3324,6225
8.629,4582,6344,3217,6179
8.651,4635,6445,3280,6203
8.682,4629,6443,3363,6209
8.711,4495,6355,3320,6229
8.803,4586,6353,3212,6186
8.832,4674,6421,3297,6202
8.832,4585,6356,3348,6270
8.862,4573,6280,3264,6221
8.891,4713,6359,3313,6195
8.921,4608,6301,3425,6236
8.951,4551,6178,3273,6215
8.981,4625,6257,3346,6153
9.042,4619,6304,3477,6215
9.072,4476,6305,3388,6230
9.101,4585,6255,3264,6185
9.132,4637,6279,3390,6207
9.162,4556,6077,3388,6268
9.192,4580,6045,3239,6205
9.229,4714,6182,3356,6195
9.283,4609,6020,3428,6262
9.313,4564,6063,3328,6209
9.343,4647,6398,3348,6161
9.371,4615,6429,3397,6214
9.403,4482,6379,3370,6223
9.442,4588,6404,3326,6151
9.461,4627,6506,3399,6202
9.491,4522,6424,3368,6236
9.552,4584,6393,3234,6200
9.581,4714,6473,3302,6202
9.623,4609,6469,3380,6274
9.642,4566,6374,3286,6213
9.671,4698,6450,3353,6194
9.701,4609,6480,3481,6229
9.732,4511,6397,3364,6217
9.791,4607,6447,3334,6144
9.829,4624,6514,3421,6203
9.851,4476,6448,3371,6229
9.881,4587,6308,3237,6185
9.912,4650,6284,3357,6202
9.972,4571,6471,3364,6265
9.972,4573,6422,3248,6210
10.003,4723,6476,3320,6194
10.062,4613,6488,3383,6240
10.092,4569,6382,3353,6218
10.123,4651,6455,3345,6158
10.152,4620,6518,3463,6208
10.182,4473,6435,3371,6225
10.212,4581,6438,3293,6164
10.241,4632,6478,3380,6208
10.302,4547,6355,3369,6264
10.332,4585,6252,3246,6209
10.362,4714,6275,3365,6203
10.391,4608,6326,3412,6273
10.431,4564,6130,3335,6214
10.452,4664,6290,3381,6178
10.498,4612,6385,3533,6221
10.511,4474,6335,3408,6223
10.570,4602,6346,3376,6147
10.601,4630,6452,3453,6213
10.630,4505,6364,3409,6248
10.661,4587,6290,3243,6198
10.693,4585,6451,3309,6165
10.722,4630,6551,3409,6209
10.780,4546,6470,3414,6266
10.840,4579,6428,3255,6206
10.842,4730,6487,3405,6201
10.870,4611,6467,3464,6276
10.900,4561,6370,3357,6216
10.930,4671,6439,3391,6174
10.990,4609,6468,3539,6223
10.991,4468,6398,3410,6226
11.050,4595,6428,3382,6153
11.080,4626,6524,3448,6209
11.111,4533,6449,3417,6253
11.140,4580,6418,3291,6196
11.171,4695,6486,3417,6206
11.200,4594,6440,3301,6280
11.230,4564,6356,3292,6217
11.290,4716,6424,3352,6203
11.320,4606,6455,3475,6243
11.351,4536,6399,3415,6229
11.383,4625,6431,3397,6153
11.412,4620,6488,3498,6212
11.441,4466,6394,3429,6233
11.470,4580,6391,3317,6188
11.561,4636,6484,3438,6210
11.561,4564,6432,3450,6284
11.590,4573,6390,3334,6221
11.623,4730,6443,3409,6199
11.651,4608,6441,3494,6262
11.682,4566,6214,3387,6224
11.710,4646,6262,3392,6162
11.742,4611,6381,3530,6221
11.801,4476,6359,3353,6233
11.831,4581,6374,3264,6164
11.861,4636,6466,3395,6213
11.922,4550,6381,3377,6259
11.922,4581,6356,3201,6207
11.951,4715,6392,3273,6204
11.983,4598,6378,3343,6281
12.040,4562,6301,3304,6223
12.070,4674,6363,3255,6195
12.100,4606,6391,3433,6227
12.130,4481,6368,3364,6233
12.160,4601,6380,3345,6157
12.191,4629,6465,3447,6215
12.229,4481,6273,3398,6234
12.251,4586,6323,3279,6196
12.310,4678,6386,3406,6212
12.340,4578,6314,3430,6280
12.370,4584,6215,3334,6222
12.400,4729,6264,3390,6204
12.430,4614,6295,3508,6246
12.490,4550,6166,3381,6225
12.491,4623,6244,3372,6166
12.522,4622,6504,3497,6222
12.580,4476,6467,3400,6242
12.610,4586,6465,3289,6189
12.640,4654,6571,3401,6216
12.671,4545,6485,3417,6281
12.700,4496,6482,3399,6236
12.730,4588,6441,3284,6197
12.791,4684,6517,3400,6211
12.829,4582,6472,3433,6291
12.852,4576,6383,3340,6226
12.880,4709,6470,3390,6208
12.911,4611,6488,3519,6249
12.941,4544,6397,3397,6227
12.970,4622,6455,3382,6160
13.031,4619,6516,3535,6221
13.060,4473,6447,3449,6238
13.097,4583,6453,3331,6191
13.120,4633,6565,3468,6223
13.151,4554,6467,3465,6283
13.180,4581,6424,3341,6220
13.210,4728,6477,3454,6209
13.240,4609,6472,3536,6267
13.301,4566,6367,3417,6223
13.330,4652,6452,3445,6167
13.360,4616,6492,3578,6225
13.390,4485,6439,3451,6237
13.450,4594,6445,3360,6165
13.452,4631,6540,3450,6219
13.483,4529,6480,3419,6258
13.572,4589,6454,3288,6208
13.572,4725,6513,3410,6210
13.630,4596,6496,3480,6280
13.631,4569,6390,3331,6222
13.660,4718,6477,3387,6189
13.690,4609,6507,3614,6249
13.751,4464,6413,3463,6232
13.751,4619,6471,3443,6134
13.840,4634,6590,3554,6217
13.842,4456,6481,3466,6238
13.873,4583,6462,3337,6199
13.903,4700,6530,3473,6215
13.933,4578,6479,3486,6287
13.963,4578,6410,3357,6224
13.993,4765,6483,3462,6206
14.080,4613,6493,3610,6260
14.081,4530,6360,3446,6226
14.110,4637,6459,3443,6141
14.140,4628,6539,3647,6212
14.170,4456,6433,3510,6237
14.230,4586,6436,3416,6185
14.231,4628,6539,3527,6220
14.260,4556,6443,3531,6281
14.321,4582,6393,3389,6220
14.352,4725,6447,3508,6209
14.383,4609,6426,3555,6261
14.411,4579,6323,3434,6225
14.440,4654,6412,3478,6176
14.470,4617,6436,3585,6233
14.500,4481,6381,3505,6235
14.560,4601,6402,3466,6165
14.591,4635,6470,3538,6224
14.628,4531,6406,3515,6270
14.651,4594,6378,3372,6234
14.680,4715,6434,3495,6214
14.710,4633,6490,3521,6220
14.740,4556,6406,3530,6282
14.801,4583,6371,3392,6221
14.830,4729,6433,3498,6211
14.860,4617,6427,3599,6255
14.891,4565,6324,3474,6229
14.921,4648,6368,3476,6169
14.951,4613,6097,3615,6232
14.980,4482,6252,3497,6236
15.040,4593,6263,3442,6176
15.070,4638,6347,3543,6227
15.100,4555,6277,3515,6278
15.130,4596,6274,3375,6217
15.172,4721,6337,3488,6214
15.190,4608,6264,3519,6286
15.226,4574,6233,3433,6231
15.250,4682,6290,3477,6199
15.311,4614,6331,3601,6238
15.340,4494,6248,3486,6241
15.370,4601,6292,3458,6164
15.400,4631,6476,3549,6220
15.430,4491,6504,3504,6241
15.460,4591,6478,3369,6202
15.491,4677,6581,3489,6220
15.581,4585,6513,3508,6292
15.582,4573,6428,3413,6235
15.670,4733,6502,3473,6210
15.701,4615,6523,3593,6253
15.703,4545,6426,3479,6231
15.703,4633,6497,3460,6166
15.731,4623,6553,3577,6225
15.791,4475,6496,3489,6241
15.829,4585,6476,3384,6184
15.850,4636,6596,3494,6221
15.880,4586,6516,3508,6286
15.910,4578,6463,3369,6225
15.940,4724,6519,3478,6211
16.000,4611,6516,3551,6270
16.002,4569,6419,3455,6231
16.091,4655,6495,3465,6182
16.093,4617,6518,3603,6232
16.121,4488,6469,3430,6241
16.153,4601,6480,3461,6170
16.210,4636,6583,3554,6222
16.212,4534,6499,3528,6263
16.243,4592,6472,3376,6219
16.271,4720,6529,3502,6216
16.330,4603,6495,3534,6296
16.361,4573,6407,3453,6229
16.390,4676,6500,3486,6184
16.429,4615,6542,3603,6230
16.451,4503,6477,3476,6225
16.481,4610,6511,3450,6151
16.511,4628,6604,3475,6217
16.570,4482,6518,3429,6240
16.600,4589,6501,3316,6196
16.630,4692,6571,3494,6209
16.661,4594,6520,3540,6281
16.691,4573,6451,3428,6225
16.730,4585,6496,3385,6211
16.810,4721,6555,3510,6209
16.811,4605,6530,3544,6292
16.840,4566,6438,3473,6230
16.871,4678,6501,3489,6191
16.900,4611,6533,3629,6240
16.930,4497,6414,3506,6233
16.960,4611,6474,3474,6163
16.992,4631,6599,3559,6220
17.050,4494,6508,3513,6247
17.080,4589,6495,3382,6208
17.110,4679,6570,3509,6216
17.140,4603,6516,3530,6294
17.171,4578,6434,3433,6228
17.200,4726,6521,3503,6214
17.230,4618,6534,3613,6255
17.291,4551,6431,3321,6232
17.320,4626,6500,3442,6165
17.411,4624,6580,3570,6222
17.412,4472,6496,3497,6242
17.441,4586,6487,3424,6188
17.441,4635,6588,3535,6224
17.470,4561,6514,3540,6285
17.500,4583,6471,3392,6223
17.591,4727,6527,3508,6220
17.592,4614,6525,3587,6270
17.628,4561,6421,3486,6232
17.658,4657,6495,3491,6169
17.683,4622,6524,3636,6236
17.713,4486,6472,3517,6241
17.743,4597,6487,3470,6167
17.801,4638,6576,3556,6224
17.860,4539,6482,3520,6277
17.892,4584,6444,3384,6223
17.892,4726,6479,3502,6218
17.925,4600,6450,3524,6292
17.953,4572,6350,3344,6234
17.981,4695,6438,3415,6209
18.010,4612,6446,3547,6243
18.100,4509,6382,3450,6239
18.101,4616,6410,3427,6165
18.130,4628,6504,3564,6227
18.160,4517,6424,3513,6251
18.191,4592,6394,3373,6207
18.228,4675,6467,3505,6223
18.250,4584,6412,3487,6292
18.310,4579,6352,3335,6235
18.340,4727,6416,3455,6217
18.370,4620,6437,3571,6256
18.400,4554,6339,3473,6235
18.430,4634,6394,3460,6170
18.461,4623,6452,3592,6231
18.491,4479,6357,3487,6245
18.521,4592,6369,3397,6187
18.580,4633,6346,3501,6228
18.610,4555,6539,3475,6290
18.640,4581,6516,3325,6224
18.670,4740,6563,3466,6215
18.700,4611,6556,3437,6283
18.730,4584,6554,3400,6288
18.798,4580,6481,3314,6237
18.822,4735,6554,3406,6215
18.851,4630,6561,3501,6256
18.910,4567,6464,3374,6235
18.940,4638,6536,3360,6171
18.941,4627,6593,3519,6232
18.970,4479,6531,3480,6245
19.000,4591,6529,3420,6187
19.060,4631,6627,3531,6225
19.090,4560,6553,3535,6291
19.122,4590,6500,3408,6233
19.150,4724,6565,3509,6218
19.180,4613,6551,3576,6286
19.210,4569,6455,3482,6237
19.241,4659,6532,3499,6191
19.318,4617,6550,3642,6246
19.390,4484,6476,3532,6244
19.429,4612,6504,3480,6171
19.429,4632,6593,3564,6229
19.429,4522,6512,3524,6262
19.450,4590,6466,3390,6216
19.480,4716,6556,3511,6221
19.540,4601,6507,3537,6293
19.571,4572,6292,3441,6240
19.600,4706,6244,3399,6203
19.630,4624,6313,3566,6246
19.660,4526,6467,3496,6239
19.690,4623,6508,3479,6169
19.750,4631,6579,3517,6231
19.752,4474,6490,3439,6247
19.810,4589,6477,3333,6214
19.840,4657,6572,3463,6224
19.870,4585,6504,3461,6291
19.900,4588,6443,3367,6229
19.961,4727,6487,3461,6216
19.962,4620,6477,3542,6268
19.990,4574,6367,3440,6233
20.029,4648,6283,3440,6172
20.081,4624,6327,3578,6234
20.110,4482,6204,3465,6242
20.140,4596,6202,3370,6192
20.170,4635,6249,3491,6226
20.200,4549,6412,3476,6275
20.261,4588,6507,3328,6222
20.261,4723,6571,3441,6219
20.322,4612,6550,3480,6295
20.356,4574,6449,3386,6233
20.380,4690,6524,3423,6192
20.410,4623,6556,3572,6248
20.440,4493,6488,3448,6240
20.470,4615,6525,3409,6171
20.500,4638,6610,3489,6230
20.531,4501,6527,3444,6250
20.591,4594,6506,3317,6209
20.620,4684,6580,3431,6221
20.650,4597,6533,3460,6298
20.710,4580,6450,3354,6234
20.711,4727,6524,3420,6217
20.741,4724,6557,3437,6218
20.800,4617,6535,3469,6307
20.830,4575,6441,3408,6236
20.890,4694,6510,3435,6207
20.891,4620,6538,3531,6251
20.920,4494,6472,3424,6242
20.951,4618,6507,3420,6161
21.040,4636,6597,3476,6228
21.041,4503,6517,3383,6246
21.070,4596,6499,3358,6217
21.100,4691,6588,3472,6227
21.131,4604,6502,3500,6297
21.160,4582,6419,3400,6235
21.190,4730,6482,3468,6217
21.230,4621,6471,3591,6263
21.251,4564,6330,3459,6238
21.340,4638,6345,3445,6189
21.341,4629,6563,3573,6229
21.370,4486,6510,3480,6247
21.430,4603,6477,3353,6204
21.432,4640,6573,3489,6231
21.460,4567,6492,3495,6287
21.490,4590,6460,3359,6229
21.563,4730,6500,3485,6219
21.580,4621,6483,3558,6283
21.610,4573,6337,3468,6243
21.640,4657,6166,3478,6175
21.670,4623,6379,3626,6243
21.700,4487,6177,3504,6247
21.730,4606,6239,3465,6173
21.761,4638,6389,3549,6231
21.822,4526,6297,3511,6274
21.880,4597,6255,3385,6223
21.911,4713,6199,3501,6222
21.911,4612,6194,3529,6301
21.940,4575,6089,3441,6241
21.970,4715,6184,3495,6220
22.000,4617,6300,3618,6258
22.060,4534,6182,3500,6241
22.090,4622,6251,3475,6167
22.121,4633,6390,3583,6234
22.151,4504,6206,3513,6247
22.182,4591,6186,3391,6203
22.210,4651,6280,3521,6230
22.240,4574,6210,3529,6295
22.270,4587,6162,3402,6233
22.360,4735,6235,3499,6231
22.391,4621,6227,3581,6275
22.393,4576,6123,3480,6236
22.432,4664,6203,3474,6175
22.450,4624,6243,3608,6243
22.511,4485,6187,3428,6245
22.511,4604,6199,3374,6178
22.570,4642,6244,3398,6227
22.661,4548,6196,3473,6279
22.663,4601,6166,3367,6231
22.663,4731,6090,3488,6224
22.692,4614,6064,3407,6298
22.721,4580,5961,3405,6239
22.751,4590,6021,3319,6233
22.811,4736,6081,3469,6226
22.871,4621,6116,3558,6296
22.900,4580,6058,3452,6243
22.902,4660,6130,3454,6182
22.931,4628,6152,3593,6239
22.960,4494,6224,3471,6245
22.992,4602,6266,3420,6179
23.050,4647,6374,3498,6235
23.110,4550,6296,3475,6283
23.110,4602,6272,3332,6226
23.141,4736,6333,3456,6221
23.171,4615,6297,3489,6300
23.200,4579,6221,3402,6235
23.260,4705,6308,3446,6208
23.261,4618,6341,3568,6251
23.322,4517,6274,3449,6243
23.350,4619,6308,3423,6195
23.380,4645,6396,3513,6228
23.411,4496,6301,3457,6250
23.442,4594,6284,3334,6205
23.471,4672,6437,3463,6228
23.503,4582,6395,3482,6293
23.561,4584,6333,3364,6241
23.629,4738,6397,3454,6221
23.629,4624,6405,3575,6269
23.651,4568,6307,3445,6239
23.680,4649,6383,3427,6175
23.711,4626,6421,3557,6233
23.740,4478,6372,3475,6247
23.770,4595,6373,3404,6187
23.861,4639,6470,3496,6220
23.863,4556,6391,3488,6290
23.926,4602,6375,3339,6233
23.926,4727,6430,3453,6220
23.989,4613,6502,3492,6292
23.989,4576,6432,3267,6237
24.010,4681,6505,3408,6200
24.070,4619,6533,3526,6252
24.100,4494,6469,3361,6248
24.161,4631,6509,3378,6176
24.162,4637,6601,3435,6228
24.191,4510,6522,3414,6250
24.227,4595,6500,3301,6209
24.250,4683,6580,3442,6225
24.280,4597,6528,3468,6296
24.340,4588,6453,3369,6246
24.370,4723,6524,3442,6221
24.401,4631,6544,3573,6266
24.430,4562,6438,3448,6240
24.460,4638,6510,3436,6173
24.509,4628,6571,3567,6235
24.520,4476,6507,3469,6248
24.581,4592,6500,3384,6202
24.610,4636,6607,3488,6227
24.640,4564,6511,3494,6294
24.730,4596,6480,3354,6231
24.731,4724,6544,3464,6220
24.731,4614,6530,3520,6289
24.760,4588,6520,3494,6292
24.829,4582,6448,3392,6236
24.851,4739,6517,3458,6218
24.880,4623,6530,3606,6256
24.910,4569,6444,3473,6237
24.940,4644,6515,3468,6173
24.970,4626,6565,3601,6235
25.001,4479,6502,3499,6248
25.061,4593,6509,3419,6199
25.122,4636,6614,3523,6232
25.122,4551,6536,3509,6285
25.210,4600,6510,3363,6228
25.211,4722,6560,3487,6221
25.211,4611,6545,3530,6291
25.240,4572,6444,3440,6238
25.270,4675,6530,3465,6201
25.330,4612,6554,3613,6249
25.361,4481,6500,3481,6246
25.393,4603,6517,3448,6175
25.451,4635,6605,3548,6230
25.452,4503,6531,3502,6250
25.481,4593,6500,3379,6210
25.510,4683,6578,3493,6225
25.571,4591,6535,3515,6307
25.630,4577,6457,3414,6238
25.631,4730,6524,3482,6218
25.660,4628,6528,3600,6263
25.691,4558,6421,3479,6240
25.722,4638,6493,3469,6174
25.750,4627,6539,3584,6235
25.780,4477,6476,3487,6246
25.840,4593,6467,3399,6192
25.870,4636,6556,3497,6231
25.901,4576,6476,3502,6295
25.930,4589,6423,3352,6230
25.991,4721,6034,3457,6220
25.992,4611,6306,3435,6291
26.031,4572,6284,3370,6239
26.080,4667,6504,3383,6211
26.140,4619,6535,3553,6243
26.200,4472,6454,3448,6246
26.263,4610,6493,3425,6171
26.263,4634,6590,3499,6234
26.291,4513,6515,3459,6256
26.292,4592,6489,3334,6215
26.292,4699,6559,3466,6228
26.351,4595,6512,3507,6299
26.380,4576,6427,3408,6238
26.410,4706,6502,3464,6219
26.440,4617,6522,3588,6260
26.471,4548,6440,3465,6244
26.500,4634,6504,3361,6180
26.530,4630,6553,3513,6233
26.651,4480,6475,3414,6262
26.651,4591,6473,3318,6207
26.652,4633,6530,3443,6233
26.680,4577,6437,3449,6293
26.710,4583,6392,3317,6234
26.740,4729,6346,3429,6221
26.800,4679,6420,3447,6231
26.830,4597,6518,3474,6302
26.860,4585,6450,3382,6239
26.921,4737,6533,3437,6220
26.921,4621,6552,3541,6266
26.950,4562,6450,3424,6242
26.982,4643,6525,3412,6175
27.010,4627,6582,3547,6236
27.070,4479,6520,3438,6252
27.106,4591,6516,3338,6203
27.160,4644,6623,3447,6225
27.161,4554,6543,3409,6289
27.190,4587,6508,3277,6231
27.229,4730,6561,3398,6224
27.310,4615,6547,3440,6295
27.340,4577,6452,3291,6244
27.341,4678,6533,3369,6192
27.371,4628,6560,3557,6237
27.401,4499,6494,3437,6248
27.430,4613,6526,3413,6176
27.460,4637,6626,3512,6232
27.490,4513,6543,3469,6256
27.551,4596,6519,3326,6213
27.581,4694,6596,3458,6231
27.628,4594,6547,3497,6302
27.640,4588,6463,3401,6252
27.670,4730,6547,3470,6222
27.701,4620,6559,3591,6267
27.730,4557,6463,3465,6245
27.761,4636,6533,3453,6179
27.833,4626,6594,3576,6244
27.851,4478,6525,3473,6253
27.911,4594,6523,3368,6209
27.940,4639,6628,3487,6234
27.941,4558,6548,3480,6290
27.971,4592,6517,3338,6232
28.001,4736,6568,3446,6225
28.030,4609,6553,3499,6296
28.121,4575,6457,3378,6242
28.125,4676,6528,3406,6203
28.180,4636,6563,3537,6271
28.181,4485,6498,3425,6249
28.210,4613,6525,3390,6177
28.240,4635,6622,3469,6236
28.270,4510,6546,3419,6260
28.330,4600,6517,3284,6224
28.360,4687,6596,3451,6228
28.390,4596,6537,3481,6311
28.429,4590,6456,3382,6240
28.480,4732,6530,3424,6224
28.511,4625,6544,3543,6266
28.512,4558,6445,3426,6244
28.541,4644,6508,3411,6180
28.600,4628,6566,3542,6239
28.630,4486,6506,3451,6254
28.660,4600,6504,3345,6222
28.690,4644,6605,3465,6235
28.720,4561,6524,3458,6296
28.750,4595,6489,3328,6236
28.811,4598,6492,3332,6229
28.840,4675,6582,3463,6235
28.870,4583,6504,3455,6303
28.901,4596,6442,3335,6240
28.961,4743,6518,3412,6224
29.029,4625,6479,3517,6274
29.029,4579,6261,3392,6243
29.029,4661,6202,3396,6180
29.084,4630,6377,3542,6241
29.116,4482,6341,3417,6259
29.177,4602,6404,3352,6187
29.177,4642,6600,3437,6236
29.231,4551,6521,3428,6281
29.231,4597,6488,3328,6232
29.290,4731,6537,3447,6227
29.321,4613,6517,3486,6299
29.350,4584,6415,3398,6245
29.380,4691,6430,3445,6204
29.410,4632,6468,3581,6259
29.440,4517,6217,3455,6250
29.471,4619,6502,3437,6175
29.501,4638,6584,3534,6237
29.561,4489,6498,3471,6256
29.591,4597,6452,3349,6224
