# Ghost Glove Flex Calibration — 30 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
4.657,4738,5801,3534,6508
4.690,4847,5929,3537,6503
4.718,4755,6053,3713,6568
4.748,4718,5861,3685,6520
4.778,4786,5975,3698,6469
4.838,4756,5996,3645,6514
4.867,4644,5872,3575,6526
4.927,4745,5840,3673,6475
4.927,4750,5912,3567,6458
4.958,4766,5996,3600,6513
4.988,4647,5847,3645,6531
5.046,4735,5819,3561,6500
5.107,4818,5605,3634,6507
5.107,4739,5868,3699,6573
5.138,4731,5813,3542,6520
5.168,4834,5638,3669,6501
5.210,4754,5925,3816,6536
5.228,4663,5887,3567,6524
5.256,4749,5835,3652,6459
5.316,4766,6010,3763,6513
5.346,4652,5818,3627,6541
5.376,4738,5713,3359,6501
5.406,4830,5869,3517,6509
5.436,4739,5930,3572,6575
5.466,4716,5802,3471,6522
5.497,4822,5864,3622,6496
5.558,4756,5813,3809,6551
5.588,4651,5791,3613,6523
5.616,4737,5741,3591,6457
5.648,4774,5766,3673,6511
5.678,4668,5560,3599,6539
5.707,4734,5683,3488,6498
5.738,4845,5885,3582,6508
5.768,4745,5789,3498,6576
5.834,4720,5720,3508,6519
5.858,4827,5785,3556,6486
5.888,4759,5720,3614,6523
5.948,4642,5738,3454,6524
5.948,4747,5606,3533,6458
5.978,4766,5875,3605,6515
6.006,4671,5724,3591,6545
6.096,4736,5695,3411,6516
6.096,4839,5628,3560,6505
6.126,4741,5780,3618,6573
6.156,4727,5720,3366,6519
6.186,4812,5765,3541,6483
6.217,4754,5788,3720,6529
6.276,4643,5720,3570,6526
6.276,4744,5570,3546,6457
6.337,4772,5537,3650,6513
6.367,4683,5588,3604,6557
6.396,4735,5626,3486,6513
6.429,4846,5658,3484,6504
6.459,4752,5722,3542,6573
6.486,4718,5558,3446,6518
6.516,4802,5531,3482,6483
6.606,4756,5769,3728,6541
6.636,4641,5722,3617,6528
6.636,4737,5999,3564,6466
6.666,4777,6097,3653,6515
6.696,4695,5995,3505,6556
6.726,4736,5960,3462,6512
6.765,4850,6073,3485,6508
6.786,4751,6093,3391,6572
6.848,4722,5977,3443,6519
6.879,4797,5983,3469,6472
6.909,4774,5971,3453,6522
6.938,4759,6044,3563,6542
6.968,4683,5950,3449,6523
6.999,4757,6037,3462,6460
7.057,4767,6093,3589,6517
7.118,4651,5958,3508,6533
7.118,4734,5882,3510,6503
7.149,4828,5918,3618,6511
7.177,4735,5918,3631,6571
7.208,4722,5822,3517,6520
7.238,4840,5843,3335,6505
7.298,4756,5875,3551,6546
7.327,4676,5650,3590,6523
7.357,4758,5895,3506,6454
7.389,4777,5939,3529,6512
7.430,4652,5877,3453,6531
7.448,4736,5687,3283,6492
7.479,4821,5690,3449,6509
7.508,4733,5755,3471,6570
7.569,4723,5690,3407,6517
7.598,4832,5836,3453,6493
7.630,4765,5677,3571,6551
7.658,4665,5823,3461,6523
7.688,4749,5850,3473,6460
7.718,4770,5836,3535,6513
7.748,4664,5829,3510,6533
7.808,4736,5858,3408,6502
7.839,4834,5818,3543,6506
7.868,4745,5783,3571,6573
7.897,4731,5853,3483,6519
7.927,4833,5739,3544,6498
7.957,4755,5815,3664,6536
8.017,4654,5697,3540,6525
8.031,4748,5861,3516,6457
8.077,4770,5857,3609,6513
8.107,4669,5864,3553,6546
8.138,4747,5800,3424,6510
8.170,4844,5878,3558,6508
8.199,4743,5927,3577,6577
8.231,4721,5854,3597,6519
8.258,4818,5952,3645,6490
8.321,4756,5837,3784,6539
8.348,4643,5765,3666,6530
8.379,4744,5774,3616,6463
8.437,4778,5677,3715,6517
8.437,4674,5843,3675,6545
8.469,4737,5806,3547,6505
8.499,4846,5847,3658,6508
8.529,4742,5742,3689,6576
8.587,4720,5832,3606,6520
8.635,4813,5694,3647,6485
8.648,4765,5652,3781,6538
8.678,4650,5656,3664,6525
8.708,4741,5689,3626,6455
8.739,4769,5708,3704,6513
8.769,4677,5607,3591,6547
8.837,4738,5655,3430,6512
8.859,4852,5438,3473,6506
8.888,4755,5508,3679,6583
8.918,4727,5172,3561,6518
8.949,4728,5380,3565,6516
8.980,4853,5653,3617,6504
9.009,4757,5834,3648,6543
9.068,4694,5771,3653,6522
9.098,4763,5698,3627,6466
9.129,4778,6032,3703,6511
9.159,4644,6016,3654,6529
9.186,4735,5874,3538,6491
9.217,4802,5814,3638,6510
9.247,4739,5924,3556,6573
9.307,4727,5744,3463,6533
9.337,4852,5780,3519,6509
9.367,4748,5799,3725,6544
9.397,4695,5615,3637,6522
9.431,4766,5936,3610,6458
9.458,4768,5982,3618,6513
9.487,4646,5939,3504,6528
9.517,4735,5916,3374,6493
9.577,4811,5531,3638,6512
9.607,4741,5694,3508,6583
9.637,4731,5698,3288,6520
9.667,4845,5814,3532,6505
9.697,4755,5800,3649,6539
9.758,4677,5777,3539,6523
9.758,4755,5666,3546,6457
9.817,4769,5708,3524,6527
9.846,4653,5641,3534,6545
9.877,4726,5542,3359,6499
9.907,4834,5391,3576,6509
9.937,4737,5480,3586,6577
9.967,4725,5502,3506,6522
9.998,4836,5756,3595,6502
10.031,4756,5811,3482,6534
10.088,4664,5587,3677,6523
10.119,4756,5700,3649,6463
10.148,4779,5919,3736,6524
10.180,4663,5837,3631,6534
10.209,4738,5773,3375,6496
10.239,4836,5847,3683,6509
10.268,4737,5625,3702,6578
10.327,4722,5525,3589,6534
10.359,4830,5781,3663,6493
10.389,4749,5913,3628,6526
10.427,4648,5866,3669,6526
10.447,4749,5860,3650,6458
10.477,4768,5932,3742,6514
10.507,4662,5841,3653,6541
10.537,4739,5843,3548,6501
10.597,4843,5752,3593,6509
10.629,4745,5741,3724,6579
10.659,4727,5636,3639,6530
10.688,4818,5840,3673,6494
10.718,4753,5800,3803,6531
10.748,4647,5736,3688,6527
10.779,4748,5709,3657,6459
10.838,4767,5798,3734,6530
10.867,4674,5728,3543,6561
10.904,4730,5911,3443,6514
10.927,4857,5971,3392,6509
10.987,4784,5790,3696,6516
10.987,4720,5678,3713,6576
11.047,4729,6267,3573,6524
11.077,4850,6307,3674,6504
11.108,4759,6296,3691,6568
11.138,4709,6241,3647,6521
11.169,4766,6160,3469,6462
11.230,4764,6305,3640,6517
11.230,4640,6091,3622,6530
11.259,4735,5990,3458,6491
11.348,4798,6066,3446,6512
11.348,4727,6074,3570,6574
11.380,4736,5994,3475,6522
11.427,4852,6009,3578,6507
11.439,4758,5949,3636,6548
11.469,4691,6014,3514,6524
11.499,4757,6054,3516,6465
11.588,4767,6007,3589,6520
11.588,4637,5921,3480,6541
11.618,4736,5994,3372,6494
11.647,4814,6085,3498,6514
11.678,4733,5963,3537,6575
11.707,4725,6014,3466,6524
11.768,4845,6115,3542,6508
11.768,4754,6023,3736,6549
11.831,4684,5858,3617,6527
11.858,4755,6014,3591,6460
11.889,4771,5759,3683,6518
11.918,4645,5794,3637,6534
11.948,4735,5761,3506,6498
11.980,4816,5768,3638,6513
12.039,4738,5714,3726,6576
12.068,4724,5748,3637,6526
12.098,4836,5895,3692,6500
12.128,4759,5918,3808,6543
12.158,4683,5828,3689,6527
12.187,4754,5952,3540,6460
12.218,4769,6041,3772,6515
12.247,4652,6012,3707,6536
12.278,4739,5988,3585,6497
12.345,4832,5964,3656,6509
12.368,4735,5933,3584,6579
12.397,4733,5764,3539,6522
12.432,4833,5633,3546,6502
12.458,4755,5867,3788,6538
12.487,4659,5600,3546,6527
12.517,4747,5497,3674,6459
12.580,4772,5755,3762,6514
12.609,4652,5763,3695,6553
12.638,4738,5724,3568,6501
12.669,4847,5909,3439,6512
12.700,4743,5859,3727,6581
12.729,4721,5920,3609,6524
12.760,4826,6061,3671,6497
12.789,4753,5553,3751,6540
12.848,4651,5515,3560,6539
12.878,4749,5694,3667,6464
12.909,4783,5783,3735,6518
12.939,4672,5674,3699,6542
12.978,4637,5653,3636,6531
12.999,4734,5653,3592,6487
13.059,4775,5733,3700,6529
13.088,4709,5512,3700,6577
13.119,4724,5380,3528,6520
13.149,4862,5507,3531,6505
13.179,4760,5583,3638,6554
13.209,4712,5637,3683,6522
13.239,4780,5595,3681,6461
13.269,4764,5784,3801,6518
13.330,4638,5808,3716,6531
13.359,4731,5631,3595,6495
13.389,4790,5727,3719,6525
13.432,4719,5704,3723,6570
13.447,4727,5569,3519,6518
13.477,4854,5606,3625,6506
13.507,4759,5610,3601,6550
13.567,4706,5450,3451,6538
13.597,4771,5656,3512,6464
13.630,4760,5952,3600,6520
13.657,4645,5825,3644,6532
13.689,4735,5794,3542,6491
13.719,4788,5860,3660,6516
13.749,4724,5786,3665,6577
13.779,4726,5778,3546,6521
13.839,4852,5796,3663,6506
13.869,4758,5818,3760,6544
13.899,4699,5712,3640,6532
13.928,4765,5749,3562,6464
13.957,4768,5838,3737,6518
13.987,4646,5640,3651,6529
14.026,4737,5620,3392,6491
14.077,4797,5640,3667,6511
14.107,4732,5341,3673,6584
14.230,4721,6046,3582,6522
14.230,4849,5814,3517,6505
14.230,4759,5799,3760,6545
14.258,4692,5607,3640,6524
14.318,4765,5419,3607,6465
14.318,4769,5750,3610,6515
14.348,4645,5623,3664,6538
14.378,4738,5881,3548,6497
14.408,4812,5855,3673,6520
14.437,4733,5919,3556,6575
14.467,4727,5685,3584,6523
14.498,4847,5760,3654,6509
14.538,4761,5834,3772,6541
14.589,4685,5654,3649,6533
14.618,4764,5537,3623,6458
14.647,4765,5790,3701,6514
14.677,4661,5421,3640,6532
14.708,4738,5568,3444,6495
14.738,4812,5585,3620,6513
14.798,4740,5452,3620,6577
14.798,4728,5197,3591,6524
14.858,4846,5398,3654,6512
14.888,4760,5426,3779,6540
14.918,4675,5524,3641,6535
14.948,4758,5631,3448,6463
14.978,4791,5625,3649,6468
15.017,4765,5435,3787,6517
15.067,4648,5714,3658,6542
15.100,4740,5380,3471,6486
15.129,4784,5645,3687,6515
15.159,4709,5491,3682,6572
15.189,4735,5508,3399,6514
15.231,4845,5022,3654,6507
15.249,4762,5155,3702,6567
15.310,4725,5268,3422,6522
15.338,4789,5467,3506,6467
15.370,4768,5582,3654,6523
15.432,4655,5294,3570,6530
15.433,4742,5305,3312,6474
15.458,4774,5463,3592,6516
15.488,4718,5456,3692,6571
15.548,4734,5401,3555,6517
15.577,4856,5525,3533,6509
15.608,4760,5496,3621,6547
15.668,4721,5729,3571,6529
15.668,4784,5714,3475,6467
15.698,4764,5525,3695,6517
15.728,4645,5585,3566,6530
15.758,4739,5657,3583,6481
15.818,4777,5824,3701,6515
15.848,4713,5679,3620,6571
15.878,4736,5633,3461,6518
15.908,4864,5698,3498,6511
15.939,4761,5738,3669,6550
15.969,4716,5624,3474,6520
16.001,4778,5696,3562,6459
16.031,4767,5701,3605,6518
16.093,4645,5625,3587,6527
16.120,4738,5608,3575,6491
16.150,4787,5722,3695,6517
16.239,4718,5726,3706,6574
16.239,4730,5656,3576,6516
16.239,4861,5712,3523,6504
16.268,4762,5658,3597,6546
16.330,4710,5636,3668,6521
16.359,4771,5646,3506,6463
16.389,4769,5738,3639,6522
16.432,4644,5601,3498,6530
16.449,4738,5860,3366,6487
16.480,4794,5829,3623,6512
16.509,4727,6005,3694,6569
16.540,4730,5884,3594,6517
16.614,4851,6017,3571,6513
16.689,4763,5766,3798,6541
16.689,4700,5691,3551,6529
16.689,4773,5780,3650,6462
16.720,4771,5693,3478,6516
16.750,4653,6021,3423,6529
16.779,4739,5954,3574,6489
16.839,4804,6030,3688,6511
16.869,4737,5781,3593,6576
16.900,4736,5834,3591,6524
16.929,4860,6075,3690,6512
16.960,4761,6084,3780,6542
16.990,4757,5959,3744,6571
17.032,4724,5864,3646,6519
17.110,4800,5891,3671,6468
17.110,4763,5650,3683,6525
17.140,4657,5938,3679,6529
17.169,4741,5881,3621,6464
17.200,4775,5651,3589,6515
17.231,4698,5837,3717,6562
17.319,4737,5853,3543,6510
17.319,4852,5971,3471,6507
17.349,4759,5948,3600,6554
17.380,4718,5853,3668,6519
17.410,4797,5979,3671,6463
17.439,4765,5998,3697,6524
17.469,4649,5950,3592,6527
17.500,4745,6002,3526,6470
17.530,4775,6006,3649,6514
17.590,4715,5951,3642,6570
17.632,4737,5786,3493,6513
17.649,4861,5945,3439,6504
17.679,4760,5909,3651,6563
17.710,4721,5759,3683,6519
17.740,4782,5902,3695,6460
17.768,4763,5889,3831,6520
17.832,4646,5803,3715,6536
17.858,4740,5867,3635,6466
17.888,4771,5908,3727,6513
17.919,4714,5886,3725,6576
17.948,4734,5853,3394,6512
18.009,4853,5849,3633,6502
18.009,4761,5760,3689,6563
18.040,4727,5606,3684,6521
18.102,4786,5744,3692,6458
18.129,4767,5954,3815,6516
18.171,4648,5876,3690,6527
18.189,4737,5919,3595,6475
18.231,4776,5902,3625,6515
18.249,4713,5826,3735,6574
18.280,4733,5776,3605,6514
18.340,4855,5992,3711,6513
18.370,4762,5972,3784,6558
18.401,4715,5984,3588,6520
18.431,4791,5874,3576,6468
18.460,4768,5979,3685,6520
18.490,4643,5670,3644,6530
18.519,4737,5756,3553,6488
18.550,4781,5704,3643,6513
18.610,4723,5672,3628,6571
18.639,4735,5728,3610,6515
18.670,4865,5787,3713,6505
18.700,4765,5665,3813,6550
18.729,4716,5690,3692,6521
18.789,4778,5930,3688,6464
18.790,4770,5988,3813,6518
18.848,4644,6000,3711,6539
18.878,4739,5969,3615,6488
18.908,4793,6044,3715,6512
18.939,4735,5887,3537,6581
18.968,4733,5663,3387,6516
18.999,4740,6056,3429,6508
19.058,4852,6059,3564,6508
19.088,4754,6055,3584,6570
19.118,4730,5942,3542,6520
19.149,4812,5998,3579,6477
19.208,4763,6046,3699,6526
19.208,4650,5979,3586,6529
19.238,4748,6099,3544,6458
19.268,4777,6175,3636,6515
19.330,4700,6103,3593,6552
19.359,4741,6063,3447,6515
19.390,4863,5988,3572,6508
19.431,4757,5988,3618,6573
19.450,4725,5908,3533,6522
19.480,4804,5961,3559,6481
19.510,4764,5917,3701,6527
19.570,4650,5686,3582,6531
19.600,4749,5836,3520,6473
19.631,4775,6022,3587,6517
19.660,4717,5939,3491,6569
19.690,4742,5902,3454,6511
19.749,4853,5933,3568,6510
19.749,4758,5944,3443,6570
19.780,4725,5931,3391,6524
19.840,4794,6055,3483,6475
19.868,4764,6083,3693,6531
19.929,4661,6056,3574,6533
19.929,4746,5962,3519,6468
19.958,4776,6118,3602,6514
19.988,4706,5920,3655,6568
20.019,4736,5904,3556,6517
20.080,4852,5920,3672,6507
20.110,4757,5890,3739,6570
20.140,4726,5849,3652,6531
20.170,4796,5871,3656,6464
20.240,4765,5948,3794,6525
20.240,4654,5935,3674,6535
20.258,4740,5868,3598,6474
20.288,4772,5985,3497,6520
20.349,4712,5693,3695,6571
20.378,4735,5636,3374,6520
20.409,4862,5713,3611,6505
20.468,4769,5768,3706,6556
20.468,4725,5858,3471,6522
20.529,4780,6036,3661,6457
20.529,4765,5926,3769,6510
20.589,4639,5954,3561,6522
20.619,4737,5859,3452,6484
20.648,4780,5824,3577,6507
20.709,4723,5794,3570,6568
20.739,4731,5631,3506,6509
20.739,4860,5645,3601,6503
20.770,4763,5739,3704,6550
20.800,4720,5734,3576,6519
20.860,4782,5626,3578,6453
20.890,4763,5704,3633,6511
20.950,4638,5639,3659,6524
20.950,4731,5625,3539,6477
20.979,4779,5695,3678,6513
21.010,4773,5430,3509,6510
21.070,4674,5759,3547,6554
21.101,4739,5615,3539,6507
21.131,4850,5878,3648,6506
21.190,4760,5913,3685,6578
21.190,4726,5789,3596,6518
21.233,4813,5827,3450,6485
21.250,4760,5931,3764,6527
21.280,4641,5970,3522,6525
21.340,4753,5814,3516,6456
21.370,4772,6017,3638,6539
21.401,4707,5916,3683,6563
21.432,4738,5880,3545,6507
21.489,4843,5858,3661,6504
21.489,4753,5974,3667,6572
21.520,4722,5885,3413,6519
21.580,4801,5929,3635,6492
21.610,4756,5654,3765,6517
21.640,4648,5608,3640,6527
21.670,4748,5720,3374,6468
21.699,4775,5971,3691,6511
21.799,4695,5925,3669,6555
21.799,4735,5813,3525,6507
21.799,4852,5862,3639,6504
21.850,4751,5821,3698,6570
21.880,4724,5801,3470,6523
21.910,4798,5865,3630,6461
21.940,4758,5897,3773,6520
21.970,4652,5856,3653,6529
22.001,4742,5886,3585,6465
22.034,4771,5894,3539,6514
22.090,4707,5650,3574,6570
22.119,4734,5831,3447,6514
22.150,4852,5612,3595,6504
22.180,4765,5619,3685,6571
22.209,4720,5471,3582,6520
22.239,4790,5631,3499,6465
22.268,4759,5647,3591,6523
22.299,4645,5753,3621,6528
22.359,4742,5648,3568,6468
22.419,4771,5821,3619,6514
22.434,4721,5825,3551,6569
22.479,4736,5816,3529,6512
22.479,4847,5760,3630,6506
22.509,4757,5815,3682,6560
22.539,4722,5707,3602,6519
22.601,4786,5705,3617,6479
22.634,4763,5704,3727,6518
22.660,4655,5859,3625,6529
22.690,4748,5878,3574,6486
22.720,4774,5957,3665,6514
22.749,4720,5971,3653,6572
22.779,4732,5955,3407,6516
22.809,4849,5948,3664,6507
22.869,4762,5941,3754,6558
22.899,4724,5757,3648,6520
22.929,4774,5841,3640,6464
22.959,4763,5967,3588,6525
22.989,4641,5833,3668,6531
23.019,4656,5891,3642,6529
23.081,4753,5919,3627,6470
23.110,4774,6011,3708,6515
23.140,4688,5902,3687,6557
23.170,4739,5888,3541,6508
23.202,4847,5917,3664,6509
23.232,4745,5913,3673,6579
23.260,4722,5831,3541,6524
23.321,4817,5897,3662,6492
23.360,4756,5926,3800,6532
23.380,4650,5867,3657,6531
23.410,4747,5885,3596,6473
23.439,4766,5945,3601,6518
23.470,4683,5865,3683,6550
23.501,4736,5842,3548,6507
23.530,4853,5825,3544,6511
23.590,4748,5723,3631,6584
23.634,4720,5778,3459,6525
23.651,4805,5860,3668,6488
23.681,4756,5854,3801,6527
23.710,4649,5802,3698,6530
23.740,4741,5603,3659,6464
23.770,4768,5929,3725,6519
23.833,4691,5788,3638,6556
23.920,4734,5758,3377,6517
23.920,4852,5858,3578,6509
23.920,4749,5371,3753,6578
23.949,4716,5537,3660,6524
23.980,4795,5708,3678,6480
24.010,4756,5705,3812,6533
24.040,4641,5695,3527,6532
24.101,4738,5761,3604,6470
24.130,4772,5968,3702,6517
24.160,4709,5897,3603,6563
24.281,4732,5868,3583,6522
24.281,4847,5753,3688,6507
24.281,4758,5668,3730,6576
24.281,4715,5647,3659,6524
24.340,4789,5657,3655,6474
24.370,4756,5820,3804,6533
24.401,4642,5776,3688,6532
24.431,4737,5854,3606,6484
24.459,4766,5951,3716,6517
24.490,4696,5687,3628,6569
24.521,4731,5772,3554,6510
24.550,4841,5757,3623,6508
24.610,4747,5868,3741,6571
24.640,4718,5826,3650,6524
24.700,4786,5896,3647,6473
24.700,4757,5915,3774,6525
24.731,4644,5770,3479,6528
24.761,4734,5781,3598,6476
24.791,4766,5879,3476,6518
24.850,4706,5845,3577,6574
24.880,4725,5886,3521,6518
24.915,4841,6019,3541,6511
24.941,4762,5911,3651,6555
25.001,4717,5926,3472,6527
25.001,4774,5889,3448,6469
25.033,4828,5919,3468,6505
25.091,4749,5870,3722,6548
25.121,4653,5749,3632,6532
25.151,4750,5827,3598,6467
25.179,4764,5845,3692,6518
25.209,4662,5785,3612,6542
25.238,4736,5742,3506,6501
25.269,4837,5750,3529,6514
25.329,4740,5830,3577,6594
25.359,4718,5690,3555,6526
25.389,4818,5798,3609,6485
25.436,4755,5816,3731,6556
25.449,4643,5743,3628,6530
25.479,4741,5634,3605,6464
25.509,4774,5830,3706,6519
25.541,4669,5883,3723,6548
25.601,4739,5861,3600,6517
25.633,4848,6028,3707,6513
25.660,4760,5991,3761,6576
25.689,4723,5850,3652,6528
25.720,4818,5763,3696,6493
25.751,4758,5746,3814,6533
25.780,4650,5712,3699,6534
25.840,4743,5691,3658,6477
25.901,4776,5963,3732,6529
25.931,4695,5841,3711,6564
25.931,4745,5860,3449,6518
25.960,4843,5904,3627,6514
25.990,4750,5880,3672,6579
26.035,4724,5796,3600,6525
26.050,4802,5934,3641,6487
26.110,4758,5938,3797,6538
26.170,4644,5913,3624,6539
26.171,4740,5919,3588,6477
26.201,4771,5934,3600,6520
26.235,4703,5733,3659,6561
26.261,4735,5925,3454,6513
26.291,4853,5875,3657,6511
26.351,4754,5987,3704,6586
26.381,4720,5838,3617,6527
26.410,4787,5795,3593,6466
26.440,4764,5716,3781,6534
26.470,4649,5904,3665,6532
26.501,4741,5952,3554,6470
26.530,4772,6036,3694,6519
26.561,4701,5807,3676,6570
26.635,4734,5959,3542,6514
26.650,4847,5960,3653,6517
26.680,4767,5934,3712,6560
26.710,4721,5831,3619,6526
26.741,4787,5928,3637,6472
26.771,4761,5936,3776,6532
26.801,4651,5985,3658,6536
26.861,4736,5967,3425,6492
26.891,4774,5889,3648,6521
26.919,4706,5699,3649,6576
26.950,4740,5956,3520,6527
26.988,4850,6061,3645,6510
27.010,4760,5861,3721,6562
27.070,4743,6026,3630,6581
27.101,4723,5960,3591,6530
27.131,4829,6040,3608,6506
27.161,4757,6023,3746,6532
27.191,4645,5947,3662,6530
27.234,4747,5967,3623,6464
27.280,4768,6015,3675,6519
27.280,4671,5862,3574,6548
27.341,4736,5926,3449,6518
27.371,4846,5775,3628,6505
27.401,4748,5854,3665,6579
27.434,4720,5685,3589,6526
27.461,4814,5812,3596,6495
27.509,4755,5851,3720,6532
27.520,4646,5739,3610,6531
27.581,4747,5798,3581,6465
27.611,4769,5859,3677,6522
27.640,4685,5784,3656,6580
27.670,4735,5774,3511,6517
27.702,4852,5815,3633,6513
27.731,4762,5813,3659,6581
27.761,4722,5693,3645,6525
27.791,4808,5721,3680,6489
27.850,4760,5861,3713,6527
27.881,4653,5969,3626,6535
27.910,4741,5991,3653,6470
27.971,4776,6065,3717,6521
27.971,4698,5977,3551,6564
28.002,4740,5951,3453,6514
28.031,4851,6029,3614,6512
28.091,4754,6008,3585,6568
28.122,4724,5879,3554,6524
28.150,4792,6011,3643,6476
28.181,4772,6065,3649,6522
28.211,4644,6016,3519,6534
28.240,4740,6022,3523,6470
28.271,4774,6092,3609,6520
28.301,4708,5958,3563,6573
28.361,4735,5929,3356,6519
28.391,4849,5961,3597,6512
28.436,4769,5947,3651,6563
28.450,4721,5890,3623,6527
28.481,4785,5971,3692,6471
28.511,4763,5985,3827,6528
28.550,4643,5957,3705,6534
28.602,4731,5944,3511,6483
28.636,4772,6011,3727,6523
28.659,4712,5935,3724,6581
28.691,4739,5890,3603,6525
28.721,4859,5957,3672,6512
28.781,4763,5946,3667,6559
28.781,4716,5859,3636,6523
28.811,4779,5914,3677,6470
28.870,4768,5987,3806,6516
28.902,4641,5950,3702,6535
28.931,4736,5939,3457,6494
28.961,4796,6011,3607,6518
28.991,4721,5942,3718,6578
29.035,4730,5898,3420,6524
29.079,4739,5950,3583,6523
29.139,4848,5950,3702,6512
29.139,4771,5970,3746,6587
29.169,4729,5826,3492,6526
29.200,4798,5761,3693,6488
29.259,4761,5728,3829,6534
29.259,4650,5917,3711,6536
29.291,4737,5935,3523,6473
29.351,4774,5956,3758,6524
29.380,4702,5894,3738,6578
29.440,4740,5645,3600,6522
29.440,4851,5937,3704,6514
29.471,4762,5840,3757,6573
29.502,4726,5721,3601,6528
29.530,4793,5928,3556,6479
29.591,4767,5960,3795,6542
29.650,4655,5877,3674,6537
