# Ghost Glove Flex Calibration — 50 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
6.944,4720,6848,4022,6541
6.974,4546,6764,3863,6535
7.034,4715,6795,3791,6448
7.065,4714,6952,3923,6508
7.095,4580,6803,3870,6579
7.124,4702,6807,3686,6491
7.163,4827,6896,3857,6522
7.185,4674,6818,3891,6601
7.214,4661,6717,3787,6521
7.274,4680,6741,3706,6517
7.304,4846,6853,3838,6520
7.334,4703,6833,4030,6581
7.364,4650,6688,3823,6514
7.394,4759,6827,3840,6472
7.454,4711,6864,4020,6542
7.455,4532,6772,3849,6532
7.515,4689,6809,3708,6459
7.545,4718,6948,3889,6526
7.574,4609,6834,3866,6584
7.604,4698,6758,3693,6511
7.636,4842,6854,3849,6514
7.678,4684,6826,3993,6588
7.694,4674,6684,3813,6520
7.724,4765,6811,3857,6451
7.785,4713,6864,4052,6543
7.844,4523,6780,3867,6534
7.844,4694,6809,3748,6477
7.874,4715,6940,3916,6524
7.903,4590,6818,3878,6593
7.934,4685,6783,3669,6507
7.964,4848,6885,3835,6520
8.033,4682,6828,3946,6593
8.054,4692,6702,3818,6528
8.084,4775,6798,3830,6458
8.115,4720,6837,4060,6542
8.144,4555,6760,3859,6542
8.174,4719,6803,3760,6456
8.204,4710,6939,3909,6518
8.234,4595,6809,3874,6575
8.294,4674,6791,3672,6509
8.324,4818,6886,3831,6515
8.354,4693,6845,3937,6611
8.384,4678,6709,3802,6531
8.414,4801,6822,3824,6485
8.444,4696,6838,4038,6558
8.477,4560,6762,3862,6529
8.534,4720,6831,3795,6453
8.594,4709,6943,3918,6527
8.595,4563,6821,3871,6573
8.633,4685,6815,3682,6494
8.654,4825,6901,3863,6500
8.685,4676,6845,3894,6603
8.715,4686,6723,3771,6540
8.744,4817,6834,3848,6476
8.804,4692,6843,4021,6555
8.864,4532,6751,3860,6535
8.865,4718,6798,3828,6443
8.894,4713,6933,3957,6521
8.954,4547,6807,3873,6564
8.955,4683,6793,3685,6501
8.986,4838,6906,3861,6520
9.044,4657,6834,3871,6586
9.074,4686,6711,3773,6518
9.104,4837,6824,3859,6488
9.164,4710,6835,4038,6566
9.165,4570,6720,3847,6532
9.194,4734,6812,3839,6454
9.234,4691,6947,3972,6530
9.285,4694,6863,4039,6535
9.314,4537,6773,3877,6524
9.344,4721,6817,3749,6464
9.374,4716,6927,3902,6537
9.404,4592,6820,3860,6584
9.436,4690,6791,3657,6504
9.464,4841,6870,3852,6519
9.524,4678,6825,3942,6604
9.554,4669,6679,3821,6523
9.585,4804,6804,3864,6470
9.615,4723,6827,4050,6552
9.645,4556,6754,3848,6532
9.674,4712,6830,3763,6453
9.704,4703,6933,3922,6519
9.764,4592,6820,3881,6583
9.794,4682,6805,3674,6516
9.832,4833,6871,3845,6523
9.854,4676,6826,3932,6607
9.884,4682,6686,3779,6518
9.914,4803,6818,3853,6484
9.945,4716,6822,4028,6552
9.974,4555,6727,3851,6553
10.037,4741,6818,3832,6443
10.064,4728,6922,3928,6525
10.094,4561,6823,3881,6581
10.124,4686,6819,3690,6507
10.154,4845,6912,3856,6534
10.185,4669,6838,3878,6616
10.214,4670,6756,3770,6526
10.274,4828,6864,3830,6513
10.304,4707,6895,3994,6555
10.334,4550,6797,3807,6543
10.364,4731,6841,3801,6476
10.395,4702,6962,3922,6549
10.435,4559,6836,3863,6545
10.454,4697,6842,3668,6499
10.484,4812,6939,3805,6531
10.544,4667,6868,3844,6624
10.574,4677,6721,3731,6538
10.604,4857,6842,3791,6492
10.677,4690,6861,3979,6568
10.677,4583,6750,3816,6529
10.694,4741,6839,3820,6474
10.724,4684,6964,3977,6555
10.788,4522,6815,3850,6545
10.815,4680,6832,3714,6508
10.844,4808,6951,3789,6537
10.874,4670,6835,3881,6606
10.904,4688,6736,3659,6528
10.965,4877,6876,3796,6533
10.966,4688,6868,3936,6581
10.994,4595,6740,3769,6547
11.054,4749,6832,3767,6476
11.084,4697,6927,3909,6549
11.114,4522,6820,3816,6543
11.145,4686,6821,3637,6493
11.174,4756,6968,3832,6534
11.204,4642,6851,3830,6616
11.237,4679,6762,3667,6528
11.305,4670,6840,3626,6513
11.324,4834,6900,3801,6529
11.354,4659,6856,3891,6620
11.385,4682,6727,3748,6543
11.416,4815,6861,3815,6512
11.444,4709,6846,4005,6571
11.474,4551,6779,3829,6561
11.534,4725,6842,3809,6474
11.564,4703,6966,3933,6554
11.594,4574,6824,3864,6589
11.634,4678,6842,3679,6515
11.654,4830,6929,3872,6544
11.684,4666,6840,3837,6615
11.714,4677,6757,3699,6559
11.774,4844,6861,3798,6522
11.804,4710,6848,3995,6584
11.834,4534,6771,3826,6562
11.864,4745,6846,3854,6491
11.894,4709,6958,3896,6548
11.924,4550,6845,3821,6567
11.954,4686,6835,3655,6513
11.986,4819,6944,3835,6532
12.044,4671,6874,3885,6620
12.074,4685,6755,3698,6549
12.105,4848,6858,3779,6523
12.135,4692,6864,3951,6582
12.164,4577,6746,3771,6551
12.194,4731,6856,3786,6486
12.237,4697,6965,3940,6573
12.286,4527,6818,3824,6578
12.314,4705,6836,3684,6523
12.345,4803,6950,3837,6553
12.374,4661,6879,3860,6637
12.404,4692,6732,3731,6538
12.434,4865,6874,3803,6554
12.464,4706,6855,3963,6590
12.494,4605,6744,3800,6559
12.554,4751,6853,3804,6483
12.586,4691,6948,3951,6572
12.615,4549,6821,3842,6554
12.644,4703,6837,3672,6505
12.674,4764,6960,3849,6537
12.734,4629,6852,3855,6614
12.735,4696,6756,3685,6541
12.794,4870,6877,3821,6563
12.837,4683,6851,4001,6593
12.860,4659,6751,3823,6555
12.884,4757,6857,3821,6504
12.944,4706,6934,3975,6567
12.945,4543,6836,3871,6561
12.974,4690,6860,3663,6498
13.004,4731,6980,3869,6559
13.064,4618,6861,3883,6609
13.094,4662,6780,3692,6576
13.124,4862,6880,3836,6544
13.154,4685,6867,3991,6617
13.186,4638,6721,3800,6538
13.216,4779,6846,3832,6486
13.244,4674,6897,3994,6568
13.304,4698,6861,4013,6589
13.334,4555,6757,3840,6554
13.380,4724,6836,3811,6482
13.394,4709,6937,3932,6555
13.433,4547,6821,3850,6569
13.454,4683,6817,3669,6519
13.515,4817,6942,3855,6562
13.544,4645,6846,3881,6634
13.574,4673,6754,3758,6544
13.604,4857,6862,3812,6535
13.637,4702,6873,3995,6596
13.664,4579,6726,3816,6566
13.694,4728,6822,3805,6495
13.724,4692,6943,3961,6573
13.785,4517,6806,3849,6587
13.814,4691,6817,3675,6523
13.846,4807,6903,3848,6563
13.874,4646,6840,3887,6638
13.904,4661,6715,3714,6554
13.934,4861,6847,3837,6551
13.965,4684,6847,3991,6607
14.035,4596,6726,3826,6553
14.054,4743,6825,3802,6481
14.084,4725,6945,3946,6574
14.115,4540,6818,3856,6570
14.145,4688,6830,3669,6508
14.175,4768,6921,3865,6556
14.204,4640,6841,3845,6627
14.236,4687,6723,3689,6544
14.294,4849,6843,3842,6561
14.325,4690,6829,3998,6604
14.354,4642,6721,3817,6569
14.385,4753,6815,3847,6507
14.419,4703,6915,3989,6573
14.444,4535,6796,3866,6570
14.474,4712,6838,3683,6509
14.534,4747,6954,3881,6572
14.564,4617,6833,3860,6628
14.594,4684,6729,3727,6553
14.626,4855,6857,3853,6558
14.654,4707,6843,3980,6615
14.684,4676,6702,3813,6559
14.714,4778,6831,3823,6495
14.745,4714,6883,4013,6581
14.804,4549,6798,3870,6572
14.834,4688,6827,3684,6517
14.864,4731,6942,3878,6551
14.894,4620,6840,3867,6632
14.954,4682,6782,3658,6537
14.955,4858,6868,3843,6573
14.984,4687,6844,3950,6621
15.045,4693,6707,3790,6559
15.074,4787,6824,3821,6501
15.104,4719,6883,4023,6572
15.134,4544,6803,3830,6553
15.164,4697,6812,3744,6501
15.194,4719,6936,3885,6560
15.237,4613,6844,3840,6617
15.254,4694,6800,3649,6542
15.315,4697,6813,3708,6520
15.345,4832,6921,3874,6561
15.374,4637,6845,3844,6639
15.443,4691,6722,3717,6553
15.443,4861,6858,3823,6554
15.464,4710,6852,4003,6605
15.524,4621,6729,3828,6580
15.554,4745,6811,3818,6491
15.615,4688,6929,3950,6564
15.616,4533,6808,3863,6567
15.644,4701,6807,3687,6523
15.675,4784,6942,3867,6564
15.704,4648,6828,3864,6620
15.734,4697,6747,3715,6556
15.794,4867,6857,3840,6553
15.836,4716,6863,3992,6607
15.854,4632,6730,3818,6558
15.886,4758,6834,3822,6497
15.914,4708,6905,3981,6576
15.963,4547,6804,3874,6584
15.974,4697,6819,3677,6510
16.039,4745,6982,3876,6562
16.064,4625,6836,3869,6622
16.094,4703,6762,3723,6556
16.124,4864,6889,3841,6581
16.154,4707,6861,3989,6626
16.185,4666,6724,3801,6563
16.214,4775,6856,3839,6513
16.244,4708,6910,4008,6587
16.304,4538,6811,3849,6588
16.334,4716,6866,3697,6520
16.365,4753,6973,3862,6556
16.394,4615,6856,3845,6643
16.438,4692,6812,3663,6553
16.454,4868,6895,3842,6553
16.485,4668,6878,3962,6636
16.545,4678,6735,3803,6580
16.575,4790,6840,3837,6498
16.604,4692,6915,4006,6585
16.636,4557,6806,3868,6581
16.664,4699,6842,3749,6500
16.694,4719,6967,3904,6571
16.724,4596,6844,3867,6623
16.755,4695,6837,3660,6552
16.814,4836,6904,3852,6558
16.844,4695,6864,3943,6629
16.874,4681,6733,3795,6587
16.904,4808,6862,3831,6521
16.934,4710,6869,4016,6585
16.964,4561,6781,3842,6579
16.998,4724,6855,3777,6502
17.054,4703,6980,3919,6589
17.086,4579,6859,3875,6627
17.115,4689,6809,3649,6560
17.144,4835,6919,3837,6568
17.174,4687,6865,3892,6642
17.204,4689,6736,3762,6572
17.234,4815,6866,3857,6544
17.264,4715,6881,4010,6595
17.324,4700,6882,4009,6618
17.354,4626,6753,3820,6577
17.385,4763,6832,3811,6519
17.444,4689,6934,4003,6585
17.445,4560,6839,3848,6574
17.475,4684,6848,3692,6505
17.534,4731,6989,3881,6569
17.564,4627,6874,3874,6630
17.594,4694,6793,3696,6542
17.638,4854,6905,3825,6587
17.686,4703,6878,3970,6621
17.686,4698,6734,3800,6575
17.715,4780,6870,3829,6508
17.774,4705,6918,4017,6589
17.804,4552,6815,3863,6587
17.838,4706,6840,3731,6514
17.864,4763,6998,3886,6563
17.894,4624,6860,3859,6632
17.954,4712,6801,3668,6551
17.955,4872,6892,3836,6561
17.985,4690,6851,3950,6628
18.074,4687,6745,3808,6582
18.075,4790,6864,3837,6512
18.104,4719,6900,4038,6605
18.134,4555,6802,3865,6571
18.164,4728,6841,3758,6510
18.255,4723,6974,3905,6581
18.255,4613,6864,3866,6618
18.256,4692,6845,3661,6556
18.314,4825,6923,3830,6564
18.344,4690,6875,3936,6640
18.374,4672,6748,3804,6571
18.404,4815,6857,3845,6526
18.437,4706,6912,4025,6593
18.464,4565,6788,3851,6583
18.494,4722,6829,3786,6500
18.559,4702,6970,3914,6580
18.586,4583,6874,3872,6614
18.615,4723,6842,3685,6563
18.644,4827,6891,3851,6574
18.704,4669,6829,3888,6641
18.705,4689,6756,3780,6577
18.734,4830,6876,3837,6538
18.794,4704,6855,4021,6601
18.838,4551,6763,3838,6578
18.854,4757,6840,3745,6500
18.886,4735,6968,3906,6569
18.916,4573,6822,3860,6600
18.945,4688,6857,3673,6540
18.975,4842,6919,3862,6571
19.004,4678,6871,3862,6648
19.073,4684,6759,3746,6578
19.094,4842,6871,3812,6532
19.124,4697,6879,4015,6602
19.154,4541,6764,3850,6569
19.185,4739,6828,3821,6497
19.214,4723,6943,3937,6561
19.245,4544,6829,3870,6576
19.304,4701,6834,3673,6534
19.334,4746,6839,3713,6501
19.364,4731,6972,3901,6577
19.394,4619,6842,3886,6629
19.438,4691,6805,3668,6557
19.454,4854,6871,3833,6563
19.485,4688,6840,3953,6636
19.545,4693,6734,3811,6576
19.574,4794,6848,3834,6506
19.604,4719,6911,4022,6597
19.634,4557,6790,3850,6587
19.664,4718,6849,3755,6504
19.694,4739,6980,3905,6567
19.724,4594,6869,3862,6626
19.787,4695,6856,3660,6560
19.814,4849,6925,3846,6564
19.844,4670,6873,3939,6636
19.874,4676,6728,3783,6588
19.904,4804,6852,3824,6522
19.934,4708,6877,4012,6584
19.964,4569,6805,3859,6581
19.994,4708,6876,3791,6501
20.054,4722,6988,3925,6583
20.085,4591,6879,3882,6639
20.114,4700,6834,3652,6557
20.144,4840,6944,3832,6577
20.174,4668,6870,3890,6655
20.205,4693,6762,3780,6585
20.235,4817,6885,3846,6544
20.294,4704,6885,4017,6609
20.324,4546,6789,3839,6579
20.354,4733,6857,3804,6493
20.386,4727,6969,3928,6580
20.414,4559,6856,3853,6604
20.474,4699,6844,3679,6550
20.475,4849,6951,3861,6590
20.504,4658,6872,3854,6640
20.564,4700,6776,3755,6566
20.594,4831,6876,3826,6555
20.633,4734,6870,4016,6596
20.654,4565,6791,3845,6585
20.685,4734,6862,3821,6501
20.714,4682,6963,3939,6574
20.745,4554,6856,3866,6578
20.804,4700,6834,3693,6557
20.834,4814,6952,3884,6576
20.864,4680,6870,3873,6648
20.894,4674,6766,3741,6570
20.924,4846,6894,3854,6567
20.954,4706,6878,3994,6610
21.014,4609,6776,3834,6567
21.015,4740,6855,3814,6507
21.074,4705,6972,3958,6576
21.105,4542,6861,3858,6607
21.153,4712,6844,3674,6540
21.164,4781,6959,3866,6562
21.194,4646,6875,3848,6653
21.236,4684,6749,3722,6559
21.254,4865,6895,3839,6564
21.314,4729,6883,3997,6625
21.345,4683,6882,3943,6648
21.374,4696,6754,3803,6577
21.404,4813,6866,3830,6535
21.436,4713,6882,4025,6598
21.464,4569,6808,3851,6583
21.524,4723,6836,3775,6504
21.554,4726,6989,3925,6580
21.585,4571,6851,3871,6620
21.614,4710,6848,3654,6565
21.644,4833,6929,3851,6581
21.674,4673,6876,3874,6650
21.704,4690,6774,3773,6576
21.734,4834,6875,3851,6537
21.794,4730,6868,4032,6614
21.837,4567,6790,3837,6567
21.854,4729,6860,3812,6497
21.885,4692,6982,3914,6577
21.915,4581,6861,3837,6590
21.944,4709,6858,3681,6546
21.974,4847,6936,3843,6575
22.039,4665,6866,3867,6650
22.064,4685,6773,3746,6581
22.094,4838,6882,3842,6542
22.124,4706,6871,4022,6609
22.154,4582,6778,3835,6597
22.188,4747,6859,3832,6502
22.215,4724,6956,3940,6576
22.246,4549,6843,3853,6590
22.305,4681,6851,3681,6554
22.334,4821,6947,3863,6566
22.364,4669,6884,3850,6654
22.394,4678,6760,3731,6576
22.436,4865,6889,3844,6572
22.454,4698,6875,3996,6617
22.484,4625,6772,3829,6583
22.544,4755,6857,3790,6498
22.574,4729,6981,3966,6582
22.604,4533,6835,3841,6597
22.636,4697,6837,3687,6535
22.665,4794,6964,3861,6570
22.707,4662,6867,3846,6644
22.724,4699,6756,3707,6573
22.755,4865,6879,3844,6561
22.816,4711,6882,3996,6634
22.874,4636,6763,3829,6571
22.875,4766,6861,3812,6515
22.904,4724,6972,3968,6597
22.934,4534,6843,3846,6578
22.964,4704,6851,3672,6535
22.994,4777,6977,3881,6585
23.054,4637,6865,3850,6643
23.085,4689,6766,3700,6577
23.114,4854,6893,3812,6581
23.144,4698,6864,4011,6622
23.174,4659,6733,3797,6583
23.234,4768,6863,3815,6528
23.235,4699,6908,3982,6583
23.264,4542,6818,3844,6594
23.324,4708,6838,3676,6531
23.354,4728,6841,3780,6502
23.385,4707,6951,3925,6583
23.415,4579,6831,3832,6615
23.444,4701,6805,3671,6554
23.504,4847,6921,3853,6589
23.534,4659,6846,3863,6642
23.564,4683,6757,3756,6581
23.594,4850,6863,3817,6545
23.637,4707,6890,4019,6605
23.654,4576,6779,3817,6576
23.685,4733,6845,3847,6516
23.714,4715,6962,3947,6590
23.747,4546,6832,3836,6588
23.804,4668,6831,3698,6552
23.836,4815,6941,3846,6570
23.864,4687,6877,3859,6647
23.894,4696,6748,3738,6567
23.924,4854,6871,3845,6581
23.986,4720,6858,3994,6625
23.986,4615,6764,3821,6572
24.055,4744,6849,3832,6507
24.076,4719,6958,3958,6581
24.106,4537,6850,3855,6583
24.136,4716,6838,3700,6545
24.196,4801,6954,3858,6573
24.196,4665,6854,3837,6652
24.239,4689,6759,3714,6562
24.261,4863,6872,3798,6573
24.314,4715,6874,4008,6641
24.344,4622,6748,3852,6583
24.374,4767,6837,3807,6510
24.404,4744,6952,3982,6597
24.434,4539,6819,3859,6591
24.465,4694,6836,3670,6537
24.495,4746,6967,3868,6573
24.554,4645,6877,3858,6649
24.584,4700,6799,3689,6579
24.614,4861,6883,3833,6570
24.674,4710,6866,4021,6639
24.675,4654,6729,3820,6571
24.735,4770,6876,3815,6527
24.735,4694,6930,4009,6590
24.787,4542,6826,3848,6589
24.832,4703,6831,3704,6534
24.854,4699,6989,3865,6598
24.884,4641,6862,3896,6646
24.914,4666,6788,3672,6564
24.944,4851,6896,3833,6567
25.005,4698,6870,3975,6640
25.005,4661,6741,3816,6582
25.065,4778,6857,3840,6531
25.095,4712,6922,4011,6590
25.125,4571,6823,3853,6590
25.154,4728,6846,3731,6526
25.184,4715,6973,3885,6595
25.214,4605,6876,3854,6652
25.245,4684,6838,3671,6573
25.274,4855,6900,3817,6577
25.334,4681,6879,3964,6641
25.365,4674,6854,3874,6652
25.397,4703,6764,3753,6583
25.432,4859,6876,3822,6581
25.454,4714,6856,4000,6614
25.515,4611,6775,3840,6595
25.544,4760,6875,3802,6504
25.575,4724,6964,3953,6595
25.605,4524,6849,3863,6600
25.638,4680,6877,3683,6543
25.666,4781,6971,3880,6576
25.695,4647,6881,3870,6649
25.724,4695,6760,3717,6571
25.784,4870,6878,3832,6578
25.816,4728,6885,3992,6617
25.844,4636,6769,3825,6582
25.874,4775,6859,3842,6519
25.904,4705,6948,3980,6588
25.936,4555,6838,3835,6580
25.964,4709,6853,3679,6540
25.996,4764,6971,3874,6587
26.054,4661,6856,3860,6635
26.084,4683,6781,3710,6586
26.114,4853,6886,3843,6588
26.144,4721,6860,3984,6620
26.174,4658,6751,3814,6591
26.204,4775,6843,3817,6521
26.238,4741,6925,3986,6591
26.295,4555,6835,3853,6587
26.328,4719,6860,3688,6536
26.354,4743,6997,3869,6589
26.384,4632,6865,3864,6644
26.445,4696,6804,3694,6567
26.445,4864,6906,3836,6583
26.474,4686,6875,3995,6637
26.510,4682,6744,3824,6605
26.565,4790,6877,3853,6522
26.596,4716,6935,3991,6592
26.639,4555,6843,3864,6572
26.654,4691,6850,3693,6542
26.684,4742,6978,3886,6578
26.714,4623,6887,3871,6645
26.744,4717,6822,3666,6571
26.804,4866,6907,3813,6589
26.845,4682,6873,3966,6641
26.865,4662,6759,3819,6598
26.895,4801,6855,3827,6531
26.925,4702,6894,4043,6602
26.954,4560,6810,3846,6593
26.984,4720,6858,3750,6526
27.014,4732,6995,3903,6606
27.074,4609,6861,3867,6645
27.104,4697,6852,3677,6575
27.135,4840,6894,3821,6584
27.164,4679,6868,3970,6645
27.196,4687,6740,3779,6594
27.239,4815,6862,3844,6537
27.254,4715,6857,4017,6603
27.314,4580,6764,3835,6599
27.344,4717,6796,3779,6522
27.404,4772,6833,3830,6515
27.405,4722,6928,3980,6595
27.436,4535,6807,3883,6587
27.465,4704,6850,3695,6539
27.494,4758,6937,3878,6583
27.585,4638,6847,3872,6652
27.585,4711,6770,3703,6571
27.614,4885,6864,3841,6584
27.644,4685,6870,4010,6630
27.675,4653,6733,3816,6590
27.704,4787,6849,3848,6520
27.736,4699,6898,4003,6590
27.794,4563,6818,3855,6592
27.838,4718,6846,3706,6530
27.854,4759,6978,3886,6576
27.884,4627,6867,3868,6643
27.914,4694,6813,3693,6573
27.974,4865,6895,3842,6587
27.975,4689,6899,3968,6635
28.004,4703,6740,3800,6576
28.065,4788,6843,3825,6525
28.094,4713,6896,4008,6595
28.124,4563,6815,3878,6603
28.154,4726,6857,3754,6530
28.184,4734,6976,3904,6590
28.214,4615,6864,3876,6646
28.244,4697,6831,3668,6571
28.305,4849,6914,3852,6585
28.336,4687,6873,3926,6656
28.365,4701,6743,3808,6585
28.403,4809,6843,3855,6535
28.432,4708,6879,4030,6606
28.454,4572,6797,3833,6589
28.484,4729,6854,3781,6519
28.514,4721,6977,3921,6587
28.574,4604,6848,3873,6632
28.604,4692,6849,3661,6575
28.636,4860,6901,3845,6572
28.696,4670,6828,3901,6662
28.696,4688,6709,3789,6595
28.724,4825,6881,3839,6538
28.755,4709,6895,4022,6609
28.815,4567,6778,3856,6594
28.844,4734,6835,3834,6519
28.874,4747,6968,3918,6587
28.922,4592,6835,3854,6629
28.934,4682,6832,3676,6567
28.964,4838,6935,3868,6586
29.039,4670,6860,3873,6658
29.040,4703,6762,3751,6580
29.084,4840,6860,3841,6562
29.114,4717,6880,4024,6609
29.174,4575,6781,3846,6591
29.176,4745,6844,3841,6514
29.204,4711,6947,3951,6590
29.240,4564,6827,3869,6608
29.266,4680,6822,3688,6554
29.324,4801,6946,3858,6584
29.354,4658,6871,3877,6664
29.384,4638,6861,3857,6652
29.416,4708,6805,3665,6574
29.444,4851,6901,3856,6568
29.474,4692,6886,3936,6645
29.535,4713,6747,3803,6583
29.564,4791,6857,3834,6527
29.594,4716,6870,4023,6590
