# Ghost Glove Flex Calibration — 20 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
5.146,4792,6629,3662,6203
5.174,4719,6613,3800,6266
5.204,4618,6581,3659,6258
5.239,4732,6615,3603,6182
5.294,4733,6699,3707,6267
5.343,4646,6530,3680,6300
5.353,4716,6456,3520,6226
5.384,4814,6619,3649,6240
5.414,4695,6596,3709,6301
5.444,4704,6529,3607,6245
5.474,4782,6676,3644,6207
5.505,4713,6709,3784,6257
5.564,4616,6590,3667,6254
5.594,4732,6488,3601,6200
5.630,4755,6615,3693,6256
5.657,4644,6543,3675,6273
5.686,4726,6591,3529,6232
5.714,4813,6644,3652,6244
5.746,4703,6606,3698,6311
5.804,4710,6542,3607,6257
5.834,4807,6592,3643,6209
5.865,4742,6591,3790,6260
5.894,4630,6523,3670,6262
5.924,4739,6559,3627,6181
5.954,4732,6633,3725,6249
5.984,4632,6529,3669,6288
6.014,4723,6518,3530,6232
6.077,4816,6618,3683,6235
6.106,4701,6562,3717,6303
6.135,4708,6524,3626,6251
6.164,4810,6598,3665,6218
6.231,4822,6636,3652,6244
6.231,4704,6623,3785,6285
6.284,4675,6531,3647,6248
6.314,4760,6633,3659,6194
6.346,4717,6692,3777,6263
6.379,4602,6639,3682,6248
6.404,4715,6683,3558,6213
6.434,4745,6766,3687,6248
6.463,4667,6670,3682,6295
6.524,4700,6649,3547,6234
6.555,4829,6712,3650,6240
6.584,4715,6698,3780,6288
6.614,4673,6603,3639,6246
6.645,4768,6689,3673,6194
6.675,4725,6717,3782,6261
6.704,4620,6649,3662,6259
6.734,4715,6670,3560,6202
6.794,4728,6764,3700,6262
6.831,4654,6686,3691,6293
6.854,4719,6660,3560,6240
6.897,4811,6707,3662,6244
6.914,4711,6689,3753,6290
6.946,4689,6598,3637,6250
6.974,4773,6675,3673,6201
7.035,4718,6721,3800,6263
7.064,4613,6643,3673,6250
7.095,4723,6654,3562,6200
7.124,4755,6746,3687,6252
7.154,4664,6664,3674,6305
7.184,4699,6637,3535,6249
7.214,4818,6652,3665,6255
7.244,4709,6492,3741,6297
7.305,4696,6544,3627,6264
7.333,4767,6614,3648,6202
7.363,4731,6679,3794,6259
7.394,4595,6584,3665,6270
7.424,4721,6649,3590,6208
7.453,4719,6731,3707,6251
7.483,4655,6687,3670,6310
7.544,4698,6678,3538,6247
7.575,4813,6727,3669,6250
7.606,4706,6711,3751,6296
7.634,4698,6640,3633,6258
7.664,4784,6714,3669,6206
7.694,4725,6736,3803,6274
7.724,4624,6678,3653,6260
7.754,4718,6729,3592,6195
7.814,4714,6787,3713,6261
7.846,4652,6710,3685,6307
7.874,4719,6690,3541,6244
7.904,4811,6743,3671,6262
7.935,4697,6718,3729,6316
7.964,4696,6646,3628,6251
7.994,4773,6701,3651,6216
8.054,4721,6710,3795,6271
8.084,4621,6757,3679,6260
8.114,4714,6777,3613,6209
8.145,4733,6720,3718,6258
8.175,4654,6777,3659,6293
8.204,4589,6749,3677,6265
8.234,4706,6729,3557,6221
8.294,4775,6746,3704,6255
8.324,4680,6748,3691,6314
8.355,4714,6626,3594,6251
8.414,4818,6629,3655,6260
8.415,4717,6602,3775,6291
8.449,4641,6553,3658,6257
8.475,4744,6616,3657,6211
8.534,4722,6753,3771,6280
8.565,4603,6434,3681,6263
8.630,4718,6547,3554,6230
8.630,4766,6668,3700,6264
8.654,4682,6539,3680,6308
8.684,4708,6526,3561,6243
8.714,4815,6604,3662,6245
8.745,4707,6576,3794,6292
8.805,4676,6504,3657,6256
8.834,4741,6501,3659,6201
8.864,4704,6729,3747,6266
8.894,4608,6563,3682,6263
8.924,4702,6554,3553,6221
8.969,4760,6750,3687,6254
8.984,4673,6684,3670,6309
9.045,4688,6580,3569,6247
9.074,4817,6809,3673,6249
9.104,4734,6797,3791,6291
9.134,4672,6704,3642,6276
9.164,4753,6776,3659,6211
9.194,4716,6724,3781,6264
9.230,4600,6702,3658,6265
9.254,4706,6694,3547,6218
9.314,4723,6804,3699,6258
9.344,4666,6720,3688,6319
9.374,4709,6672,3583,6260
9.405,4823,6736,3659,6250
9.434,4705,6791,3779,6302
9.464,4684,6712,3647,6264
9.493,4756,6817,3657,6218
9.554,4713,6839,3783,6282
9.584,4609,6798,3660,6262
9.614,4710,6827,3545,6231
9.646,4736,6926,3690,6265
9.675,4668,6844,3690,6315
9.704,4712,6755,3555,6260
9.734,4814,6821,3665,6258
9.764,4703,6797,3763,6312
9.830,4696,6708,3630,6255
9.854,4762,6795,3667,6221
9.887,4717,6849,3767,6286
9.913,4594,6762,3678,6276
9.944,4716,6764,3574,6219
9.975,4728,6826,3701,6270
10.005,4655,6643,3684,6321
10.064,4709,6557,3549,6264
10.094,4827,6647,3653,6259
10.124,4714,6563,3786,6311
10.184,4713,6385,3633,6266
10.214,4750,6569,3655,6214
10.215,4795,6576,3670,6251
10.274,4722,6626,3800,6298
10.305,4607,6458,3657,6279
10.364,4725,6577,3649,6211
10.365,4740,6583,3755,6278
10.394,4602,6420,3686,6287
10.430,4685,6681,3547,6239
10.454,4796,6607,3678,6270
10.484,4672,6688,3666,6320
10.544,4695,6581,3591,6274
10.575,4803,6624,3651,6240
10.604,4717,6647,3795,6300
10.634,4610,6520,3662,6275
10.664,4735,6619,3641,6214
10.694,4689,6690,3743,6274
10.724,4612,6458,3680,6291
10.784,4698,6477,3538,6243
10.814,4795,6346,3674,6263
10.845,4687,6498,3679,6321
10.875,4699,6451,3584,6280
10.904,4800,6662,3662,6245
10.935,4715,6364,3776,6297
10.964,4628,6455,3655,6276
10.994,4739,6461,3639,6213
11.084,4717,6564,3736,6282
11.085,4593,6470,3673,6287
11.114,4696,6469,3536,6262
11.144,4810,6511,3669,6274
11.174,4694,6476,3674,6332
11.204,4703,6434,3576,6269
11.234,4818,6460,3654,6255
11.294,4713,6603,3770,6299
11.324,4621,6498,3637,6278
11.354,4722,6593,3653,6230
11.384,4721,6685,3736,6269
11.414,4590,6545,3654,6286
11.445,4705,6597,3553,6250
11.475,4781,6643,3655,6271
11.505,4689,6439,3694,6333
11.564,4705,6515,3570,6273
11.594,4810,6545,3645,6257
11.631,4710,6500,3781,6300
11.654,4601,6455,3640,6279
11.684,4733,6548,3658,6216
11.714,4716,6658,3736,6279
11.745,4596,6633,3673,6278
11.804,4695,6547,3551,6248
11.834,4787,6600,3667,6272
11.894,4670,6643,3670,6330
11.895,4702,6599,3578,6261
11.924,4807,6661,3636,6278
11.954,4690,6700,3782,6308
11.984,4644,6566,3644,6281
12.014,4722,6571,3626,6218
12.080,4720,6682,3753,6280
12.104,4604,6486,3701,6294
12.134,4670,6600,3551,6258
12.164,4793,6654,3677,6264
12.194,4683,6633,3668,6330
12.230,4650,6607,3680,6324
12.284,4689,6568,3531,6274
12.314,4804,6623,3655,6264
12.345,4709,6564,3737,6322
12.375,4697,6490,3620,6277
12.405,4771,6767,3664,6221
12.434,4699,6544,3796,6294
12.464,4604,6568,3670,6278
12.494,4703,6716,3591,6225
12.554,4687,6657,3709,6265
12.614,4630,6566,3673,6320
12.615,4708,6528,3522,6270
12.645,4802,6661,3654,6268
12.674,4699,6628,3713,6323
12.704,4700,6469,3618,6262
12.734,4769,6735,3653,6232
12.794,4713,6590,3790,6291
12.832,4597,6547,3647,6266
12.854,4717,6613,3580,6221
12.884,4717,6577,3700,6263
12.914,4633,6606,3691,6312
12.945,4700,6666,3532,6266
12.976,4797,6634,3663,6262
13.004,4689,6646,3718,6327
13.064,4689,6554,3614,6268
13.094,4767,6601,3650,6219
13.124,4705,6699,3796,6291
13.154,4599,6522,3673,6272
13.184,4717,6580,3602,6216
13.214,4725,6667,3707,6268
13.245,4630,6609,3683,6305
13.304,4675,6595,3525,6252
13.334,4776,6568,3663,6259
13.365,4694,6679,3737,6315
13.394,4696,6559,3615,6268
13.432,4754,6662,3663,6228
13.454,4684,6666,3793,6291
13.484,4598,6615,3673,6265
13.515,4705,6640,3609,6212
13.577,4695,6780,3720,6281
13.607,4613,6627,3665,6323
13.637,4696,6604,3537,6268
13.666,4793,6682,3661,6261
13.696,4665,6625,3709,6332
13.725,4675,6522,3607,6276
13.754,4774,6602,3653,6231
13.815,4708,6573,3777,6296
13.847,4603,6558,3657,6276
13.876,4726,6486,3601,6217
13.904,4708,6618,3718,6276
13.934,4620,6515,3664,6308
13.964,4691,6444,3544,6258
13.994,4784,6502,3661,6268
14.029,4668,6521,3700,6332
14.085,4662,6437,3613,6278
14.114,4774,6481,3641,6230
14.174,4719,6451,3806,6294
14.205,4609,6489,3666,6282
14.234,4704,6607,3631,6219
14.235,4728,6615,3649,6223
14.294,4712,6675,3765,6285
14.324,4602,6577,3667,6273
14.354,4686,6595,3567,6249
14.384,4754,6689,3684,6268
14.414,4657,6609,3674,6317
14.446,4690,6579,3556,6273
14.505,4803,6655,3648,6269
14.506,4700,6629,3777,6306
14.564,4666,6394,3641,6273
14.594,4748,6504,3646,6222
14.631,4724,6596,3778,6291
14.654,4589,6514,3661,6267
14.684,4704,6549,3548,6238
14.714,4735,6628,3694,6265
14.745,4648,6556,3675,6317
14.804,4691,6487,3549,6273
14.834,4798,6582,3652,6277
14.864,4693,6546,3773,6307
14.894,4641,6497,3635,6276
14.927,4740,6571,3656,6225
14.954,4698,6655,3773,6285
14.984,4601,6587,3677,6277
15.045,4702,6602,3556,6229
15.074,4703,6681,3686,6272
15.104,4638,6599,3698,6331
15.134,4692,6480,3564,6288
15.164,4807,6572,3665,6275
15.194,4692,6567,3780,6322
15.229,4668,6525,3634,6275
15.254,4747,6577,3650,6228
15.314,4698,6667,3782,6289
15.345,4580,6582,3681,6282
15.374,4693,6631,3543,6238
15.404,4759,6709,3681,6267
15.434,4650,6651,3666,6330
15.464,4681,6586,3550,6271
15.494,4794,6621,3656,6278
15.554,4695,6614,3760,6313
15.584,4668,6535,3633,6270
15.614,4734,6715,3630,6234
15.646,4707,6576,3772,6284
15.675,4595,6565,3677,6276
15.705,4699,6713,3568,6240
15.734,4692,6696,3702,6276
15.764,4638,6651,3677,6334
15.831,4694,6549,3536,6261
15.854,4805,6621,3661,6278
15.884,4691,6648,3792,6315
15.915,4665,6460,3646,6286
15.946,4758,6626,3644,6231
15.974,4706,6692,3789,6285
16.004,4593,6631,3673,6295
16.065,4695,6684,3582,6235
16.094,4710,6726,3697,6282
16.125,4644,6640,3689,6330
16.154,4675,6603,3547,6276
16.185,4799,6694,3644,6277
16.228,4693,6789,3757,6326
16.274,4678,6707,3673,6338
16.304,4691,6638,3579,6283
16.334,4794,6714,3649,6256
16.364,4711,6690,3781,6296
16.394,4612,6620,3645,6281
16.430,4725,6679,3657,6226
16.454,4710,6741,3734,6281
16.514,4585,6681,3676,6294
16.515,4704,6714,3552,6253
16.577,4773,6792,3681,6282
16.607,4678,6845,3669,6346
16.637,4686,6751,3590,6275
16.667,4798,6733,3657,6274
16.697,4694,6665,3773,6312
16.745,4620,6666,3652,6288
16.757,4722,6727,3657,6227
16.815,4677,6835,3750,6286
16.847,4580,6792,3672,6305
16.875,4709,6740,3544,6259
16.904,4752,6827,3672,6290
16.934,4664,6759,3670,6343
16.964,4678,6702,3579,6285
16.994,4816,6809,3651,6285
17.054,4694,6804,3766,6316
17.084,4619,6704,3658,6277
17.114,4740,6780,3647,6243
17.144,4692,6870,3744,6297
17.174,4569,6792,3653,6299
17.205,4673,6823,3566,6261
17.234,4752,6836,3677,6270
17.264,4655,6771,3673,6350
17.324,4684,6757,3575,6285
17.354,4819,6833,3655,6278
17.384,4692,6800,3775,6313
17.414,4645,6650,3647,6289
17.446,4716,6722,3658,6238
17.474,4698,6796,3756,6306
17.505,4575,6704,3674,6295
17.595,4675,6738,3547,6263
17.596,4757,6795,3670,6284
17.631,4667,6731,3655,6344
17.657,4700,6666,3571,6293
17.685,4815,6754,3641,6296
17.714,4697,6731,3766,6318
17.745,4644,6651,3636,6293
17.779,4737,6727,3642,6241
17.834,4700,6864,3768,6306
17.864,4589,6794,3665,6284
17.894,4695,6801,3541,6258
17.924,4738,6906,3690,6291
17.955,4662,6822,3659,6337
17.987,4681,6747,3557,6289
18.030,4805,6750,3651,6290
18.075,4707,6849,3785,6337
18.107,4640,6574,3653,6298
18.137,4750,6683,3641,6249
18.167,4697,6770,3769,6306
18.196,4584,6740,3672,6297
18.254,4686,6766,3539,6252
18.255,4707,6761,3631,6236
18.314,4704,6850,3725,6303
18.344,4601,6775,3679,6325
18.374,4689,6764,3532,6280
18.404,4794,6829,3674,6288
18.434,4674,6782,3695,6351
18.464,4697,6717,3603,6297
18.494,4785,6792,3647,6267
18.554,4710,6776,3778,6336
18.586,4591,6728,3672,6289
18.615,4720,6778,3615,6242
18.645,4694,6846,3701,6287
18.675,4596,6766,3662,6307
18.735,4682,6778,3538,6282
18.735,4790,6835,3672,6305
18.794,4668,6798,3667,6349
18.825,4695,6720,3583,6298
18.854,4777,6793,3656,6267
18.885,4707,6800,3774,6316
18.944,4599,6727,3645,6298
19.006,4712,6783,3654,6245
19.006,4707,6850,3738,6301
19.006,4605,6769,3680,6312
19.064,4697,6759,3544,6290
19.094,4785,6832,3674,6289
19.124,4672,6785,3672,6361
19.154,4694,6721,3619,6297
19.184,4797,6789,3638,6277
19.214,4700,6792,3784,6328
19.245,4604,6729,3657,6306
19.306,4708,6779,3647,6243
19.336,4697,6849,3740,6289
19.364,4607,6776,3663,6307
19.396,4677,6771,3546,6281
19.430,4780,6846,3680,6308
19.454,4663,6786,3689,6345
19.484,4688,6708,3582,6292
19.515,4791,6812,3660,6293
19.575,4694,6802,3767,6339
19.604,4618,6733,3651,6310
19.634,4712,6786,3654,6248
19.664,4702,6844,3732,6301
19.694,4581,6783,3681,6303
19.725,4680,6798,3564,6272
19.754,4758,6845,3671,6295
19.815,4655,6784,3681,6350
19.850,4678,6715,3567,6297
19.874,4799,6808,3648,6300
19.904,4703,6792,3770,6320
19.934,4645,6725,3655,6301
19.965,4724,6770,3657,6248
19.995,4685,6847,3751,6307
20.031,4569,6763,3671,6307
20.084,4691,6780,3548,6278
20.114,4751,6862,3682,6299
20.145,4656,6805,3683,6366
20.174,4704,6738,3568,6297
20.204,4802,6815,3659,6287
20.234,4694,6800,3788,6341
20.324,4688,6791,3706,6361
20.325,4680,6707,3599,6301
20.370,4785,6792,3653,6251
20.384,4712,6793,3793,6316
20.414,4605,6736,3665,6298
20.445,4715,6768,3646,6236
20.474,4698,6868,3732,6295
20.504,4612,6801,3655,6326
20.564,4680,6800,3550,6289
20.595,4792,6841,3680,6294
20.631,4702,6817,3726,6354
20.654,4699,6729,3591,6300
20.686,4783,6815,3662,6277
20.714,4687,6798,3786,6326
20.745,4594,6750,3660,6304
20.805,4705,6791,3654,6254
20.835,4684,6873,3729,6292
20.864,4611,6791,3666,6337
20.894,4699,6800,3543,6278
20.924,4784,6858,3667,6293
20.956,4669,6813,3674,6354
20.986,4675,6745,3589,6305
21.015,4787,6815,3658,6268
21.074,4706,6810,3780,6332
21.104,4596,6750,3649,6302
21.134,4719,6784,3639,6244
21.164,4711,6862,3730,6301
21.194,4595,6795,3661,6309
21.231,4678,6782,3547,6273
21.254,4776,6855,3671,6296
21.314,4657,6790,3681,6364
21.345,4679,6735,3586,6302
21.375,4792,6801,3663,6269
21.404,4701,6808,3770,6334
21.434,4621,6740,3658,6305
21.464,4728,6788,3639,6250
21.495,4697,6868,3748,6299
21.524,4584,6863,3687,6305
21.585,4701,6872,3561,6275
21.615,4764,6925,3689,6326
21.647,4668,6886,3630,6359
21.677,4681,6786,3587,6312
21.705,4811,6875,3671,6317
21.734,4706,6880,3785,6355
21.764,4632,6797,3696,6326
21.831,4732,6853,3721,6283
21.854,4697,6928,3831,6338
21.884,4584,6838,3749,6349
21.918,4691,6819,3643,6299
21.947,4756,6649,3759,6330
21.977,4661,6664,3767,6387
22.007,4671,6777,3649,6335
22.036,4801,6846,3731,6323
22.095,4695,6555,3849,6359
22.124,4642,6631,3718,6339
22.155,4734,6823,3716,6282
22.184,4679,6829,3832,6343
22.214,4586,6705,3717,6323
22.246,4687,6701,3591,6292
22.304,4706,6698,3668,6291
22.335,4692,6671,3765,6329
22.364,4611,6660,3705,6369
22.394,4682,6783,3581,6315
22.437,4793,6851,3713,6331
22.454,4658,6800,3732,6400
22.485,4687,6722,3641,6326
22.514,4771,6805,3682,6302
22.574,4701,6786,3824,6354
22.604,4582,6757,3712,6329
22.634,4701,6760,3665,6284
22.664,4695,6828,3767,6324
22.694,4604,6764,3713,6348
22.724,4699,6791,3582,6295
22.754,4782,6833,3714,6308
22.815,4662,6774,3706,6387
22.845,4671,6716,3650,6318
22.874,4765,6777,3701,6285
22.904,4699,6772,3825,6333
22.935,4597,6720,3696,6324
22.964,4702,6764,3682,6254
22.994,4693,6836,3780,6311
23.032,4594,6773,3716,6338
23.085,4671,6770,3592,6290
23.115,4786,6824,3708,6317
23.145,4672,6787,3745,6380
23.174,4667,6708,3629,6318
23.204,4782,6795,3697,6301
23.234,4697,6745,3814,6336
23.264,4603,6675,3687,6320
23.324,4706,6659,3691,6279
23.354,4694,6792,3794,6328
23.384,4572,6750,3715,6334
23.414,4683,6749,3602,6290
23.445,4778,6819,3730,6320
23.474,4663,6742,3728,6375
23.504,4676,6674,3637,6321
23.534,4784,6782,3697,6312
23.595,4680,6762,3811,6343
23.634,4623,6714,3695,6317
23.654,4724,6757,3693,6263
23.684,4699,6824,3792,6316
23.714,4580,6743,3711,6323
23.745,4679,6741,3601,6290
23.774,4751,6811,3725,6316
23.834,4650,6757,3733,6396
23.864,4673,6681,3628,6323
23.894,4796,6781,3707,6311
23.924,4691,6743,3810,6353
23.955,4632,6683,3674,6338
23.992,4723,6804,3667,6266
24.014,4695,6916,3780,6322
24.044,4569,6823,3692,6313
24.105,4670,6834,3582,6283
24.134,4743,6896,3684,6310
24.166,4666,6838,3692,6379
24.195,4679,6757,3568,6313
24.232,4796,6816,3667,6312
24.254,4697,6803,3792,6358
24.314,4664,6740,3713,6369
24.345,4679,6594,3632,6321
24.374,4763,6760,3660,6295
24.404,4695,6787,3791,6340
24.434,4590,6731,3692,6322
24.465,4705,6784,3649,6265
24.512,4714,6878,3731,6323
24.555,4597,6802,3683,6351
24.586,4695,6795,3555,6304
24.614,4794,6870,3672,6325
24.645,4682,6823,3701,6380
24.674,4679,6710,3616,6329
24.705,4779,6781,3664,6293
24.734,4708,6784,3808,6351
24.764,4583,6726,3686,6323
24.833,4700,6769,3659,6267
24.854,4710,6840,3738,6315
24.884,4610,6779,3690,6359
24.914,4689,6764,3564,6305
24.946,4795,6704,3697,6330
24.977,4686,6721,3710,6392
25.007,4686,6673,3618,6330
25.065,4779,6745,3675,6314
25.095,4701,6737,3809,6341
25.128,4602,6686,3699,6342
25.157,4714,6718,3670,6271
25.185,4703,6806,3773,6335
25.214,4590,6722,3703,6349
25.245,4696,6744,3587,6311
25.277,4797,6800,3708,6336
25.335,4665,6749,3702,6384
25.364,4678,6660,3623,6325
25.395,4789,6763,3693,6328
25.430,4700,6746,3814,6358
25.454,4613,6678,3683,6320
25.484,4713,6737,3683,6285
25.515,4707,6822,3776,6342
25.574,4575,6740,3704,6350
25.604,4695,6762,3600,6314
25.634,4777,6817,3696,6333
25.664,4671,6773,3702,6383
25.695,4686,6725,3627,6325
25.724,4811,6792,3701,6321
25.755,4703,6793,3804,6364
25.784,4618,6711,3693,6333
25.845,4725,6792,3695,6277
25.875,4689,6846,3782,6343
25.905,4587,6761,3710,6351
25.980,4686,6765,3608,6308
25.980,4746,6839,3730,6340
25.997,4663,6779,3724,6388
26.031,4687,6706,3623,6332
26.086,4799,6782,3708,6349
26.114,4702,6782,3810,6363
26.144,4644,6716,3705,6340
26.177,4725,6781,3710,6295
26.205,4704,6835,3796,6346
26.234,4577,6768,3714,6355
26.264,4694,6764,3610,6320
26.324,4715,6770,3676,6292
26.354,4686,6851,3748,6334
26.384,4640,6774,3730,6397
26.414,4703,6785,3596,6332
26.446,4776,6824,3708,6339
26.478,4674,6794,3755,6403
26.507,4687,6705,3660,6349
26.565,4760,6794,3705,6331
26.594,4691,6798,3836,6359
26.629,4592,6744,3724,6357
26.654,4723,6760,3677,6284
26.685,4695,6853,3766,6350
26.715,4614,6770,3722,6373
26.744,4696,6776,3591,6329
26.776,4786,6833,3720,6356
26.834,4685,6807,3749,6404
26.864,4676,6724,3659,6351
26.895,4771,6805,3698,6299
26.924,4697,6799,3824,6361
26.955,4607,6757,3718,6348
26.984,4702,6778,3688,6282
27.014,4701,6849,3771,6328
27.077,4613,6777,3714,6389
27.106,4694,6800,3589,6331
27.135,4796,6866,3714,6345
27.164,4691,6833,3738,6402
27.194,4676,6771,3654,6344
27.234,4788,6842,3706,6318
27.254,4705,6851,3830,6368
27.284,4590,6779,3695,6340
27.345,4703,6842,3709,6289
27.377,4705,6892,3762,6349
27.407,4639,6842,3718,6386
27.437,4679,6843,3590,6326
27.467,4799,6919,3716,6346
27.497,4685,6865,3729,6394
27.527,4676,6816,3644,6331
27.585,4774,6887,3696,6347
27.627,4695,6880,3839,6368
27.645,4581,6831,3694,6363
27.674,4712,6858,3697,6289
27.705,4700,6933,3786,6338
27.735,4594,6859,3730,6364
27.764,4684,6867,3588,6318
27.794,4784,6926,3724,6341
27.854,4665,6874,3749,6394
27.914,4697,6796,3655,6359
27.915,4786,6883,3700,6331
27.945,4697,6886,3830,6378
27.974,4593,6803,3698,6360
28.006,4710,6857,3711,6288
28.034,4690,6920,3786,6348
28.094,4601,6829,3735,6360
28.134,4688,6852,3611,6331
28.154,4771,6881,3718,6359
28.184,4679,6832,3724,6400
28.214,4700,6740,3625,6344
28.253,4803,6714,3698,6341
28.276,4703,6733,3819,6377
28.334,4683,6751,3779,6400
28.364,4699,6677,3682,6375
28.394,4766,6782,3702,6298
28.425,4681,6791,3842,6355
28.454,4606,6758,3709,6333
28.484,4700,6753,3656,6301
28.514,4700,6826,3759,6340
28.575,4630,6739,3728,6400
28.607,4718,6737,3590,6340
28.647,4782,6784,3722,6340
28.666,4682,6763,3771,6409
28.697,4710,6769,3662,6335
28.727,4764,6866,3688,6305
28.757,4717,6876,3832,6367
28.815,4603,6835,3713,6348
28.846,4706,6867,3658,6300
28.875,4691,6951,3753,6352
28.906,4626,6872,3714,6376
28.934,4694,6867,3588,6330
28.965,4781,6920,3708,6341
28.994,4674,6886,3755,6409
29.031,4678,6803,3658,6351
29.085,4761,6892,3705,6305
29.115,4698,6869,3836,6357
29.145,4615,6835,3711,6360
29.177,4707,6876,3666,6291
29.206,4697,6953,3772,6362
29.237,4616,6855,3733,6373
29.267,4705,6873,3591,6331
29.325,4781,6902,3726,6348
29.354,4679,6839,3739,6410
29.385,4685,6778,3667,6346
29.414,4782,6837,3697,6324
29.444,4709,6835,3827,6361
29.474,4584,6787,3713,6350
29.504,4708,6836,3674,6287
29.534,4714,6896,3773,6350
29.595,4608,6821,3730,6369
