# Ghost Glove Flex Calibration — 40 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
7.451,4723,6350,3684,6539
7.482,4710,6657,3790,6611
7.512,4573,6529,3682,6653
7.542,4667,6391,3520,6594
7.572,4809,6380,3711,6611
7.631,4645,6494,3708,6689
7.661,4662,6411,3624,6596
7.691,4790,6603,3675,6591
7.722,4698,6612,3879,6631
7.751,4553,6384,3706,6610
7.781,4708,6569,3676,6529
7.812,4707,6719,3790,6617
7.871,4576,6595,3724,6658
7.933,4633,6624,3546,6601
7.933,4807,6701,3700,6606
7.962,4659,6619,3759,6688
7.992,4618,6608,3748,6670
8.030,4698,6578,3555,6598
8.051,4824,6671,3706,6622
8.111,4677,6653,3884,6673
8.172,4645,6522,3672,6628
8.173,4720,6624,3677,6566
8.202,4703,6701,3864,6626
8.232,4538,6588,3705,6616
8.292,4654,6582,3547,6570
8.293,4731,6650,3733,6631
8.352,4625,6572,3717,6687
8.383,4672,6474,3568,6616
8.425,4818,6593,3687,6602
8.441,4691,6534,3866,6672
8.471,4613,6348,3664,6626
8.502,4736,6435,3700,6557
8.532,4710,6446,3858,6620
8.562,4528,6321,3717,6630
8.629,4686,6423,3547,6568
8.652,4738,6587,3729,6617
8.681,4638,6426,3734,6684
8.712,4677,6441,3568,6607
8.742,4829,6317,3716,6613
8.772,4703,6526,3884,6665
8.834,4661,6418,3674,6615
8.862,4726,6515,3670,6549
8.892,4690,6613,3851,6626
8.939,4531,6489,3708,6644
8.951,4694,6465,3543,6571
9.012,4770,6649,3742,6626
9.012,4641,6354,3742,6677
9.042,4689,6352,3555,6611
9.072,4838,6566,3704,6620
9.133,4677,6576,3900,6673
9.162,4646,6455,3676,6625
9.228,4751,6563,3674,6548
9.229,4675,6660,3863,6636
9.253,4525,6570,3723,6620
9.282,4662,6605,3534,6570
9.312,4729,6688,3732,6615
9.372,4626,6580,3715,6701
9.403,4701,6465,3498,6616
9.433,4835,6443,3668,6618
9.461,4689,6463,3833,6662
9.491,4625,6418,3659,6633
9.522,4733,6422,3699,6563
9.552,4675,6492,3870,6640
9.582,4545,6397,3733,6638
9.641,4672,6464,3558,6580
9.671,4749,6497,3743,6622
9.704,4646,6439,3746,6695
9.732,4671,6393,3552,6611
9.762,4828,6478,3707,6624
9.792,4686,6339,3881,6679
9.832,4618,6331,3683,6630
9.882,4734,6382,3694,6568
9.912,4672,6471,3860,6642
9.942,4530,6447,3719,6635
9.974,4696,6451,3549,6568
10.004,4723,6433,3678,6539
10.031,4696,6548,3745,6620
10.092,4573,6411,3729,6679
10.122,4673,6446,3549,6603
10.152,4831,6504,3721,6642
10.182,4656,6509,3729,6706
10.212,4676,6296,3633,6612
10.272,4805,6381,3698,6602
10.273,4705,6332,3890,6647
10.303,4546,6368,3716,6638
10.362,4711,6464,3555,6550
10.392,4712,6501,3716,6611
10.429,4587,6505,3680,6672
10.452,4671,6508,3486,6600
10.492,4821,6456,3662,6619
10.511,4659,6436,3674,6696
10.545,4665,6399,3556,6626
10.602,4818,6520,3662,6608
10.631,4688,6510,3833,6642
10.661,4544,6447,3680,6628
10.692,4722,6522,3628,6545
10.722,4701,6611,3762,6618
10.752,4562,6508,3679,6639
10.782,4675,6492,3489,6590
10.812,4810,6583,3670,6617
10.872,4655,6492,3679,6691
10.903,4704,6408,3563,6635
10.932,4797,6505,3665,6612
10.962,4704,6429,3837,6664
10.992,4568,6333,3656,6629
11.026,4723,6483,3660,6549
11.052,4676,6573,3790,6632
11.112,4551,6505,3704,6642
11.142,4651,6510,3484,6607
11.172,4807,6615,3690,6635
11.213,4673,6559,3656,6689
11.231,4667,6403,3575,6641
11.262,4830,6550,3657,6617
11.322,4670,6548,3822,6668
11.323,4576,6455,3667,6635
11.382,4711,6548,3676,6559
11.442,4689,6636,3774,6617
11.443,4545,6530,3709,6664
11.472,4702,6521,3508,6608
11.504,4774,6631,3698,6631
11.533,4653,6548,3702,6709
11.562,4684,6439,3577,6639
11.629,4833,6576,3682,6639
11.652,4680,6552,3876,6656
11.682,4588,6481,3681,6665
11.712,4738,6552,3677,6559
11.742,4691,6640,3805,6637
11.772,4544,6524,3726,6644
11.802,4677,6539,3535,6597
11.831,4778,6707,3730,6638
11.922,4639,6621,3722,6703
11.924,4681,6495,3581,6637
11.953,4823,6609,3683,6612
11.982,4674,6612,3859,6669
12.012,4684,6573,3816,6702
12.044,4668,6451,3643,6633
12.103,4768,6596,3718,6595
12.133,4686,6318,3894,6665
12.162,4540,6424,3695,6643
12.192,4693,6538,3611,6570
12.232,4709,6631,3777,6640
12.252,4591,6536,3748,6692
12.312,4651,6513,3534,6606
12.313,4821,6602,3718,6625
12.372,4664,6533,3811,6704
12.403,4677,6407,3676,6640
12.432,4779,6537,3694,6566
12.462,4680,6573,3919,6657
12.492,4549,6502,3720,6631
12.522,4712,6523,3639,6567
12.565,4701,6646,3790,6639
12.612,4591,6547,3774,6703
12.649,4665,6540,3531,6623
12.671,4814,6575,3711,6643
12.703,4666,6508,3810,6697
12.762,4661,6386,3644,6637
12.762,4772,6510,3700,6590
12.792,4673,6520,3925,6658
12.833,4562,6437,3746,6625
12.882,4696,6513,3670,6559
12.912,4681,6608,3782,6629
12.942,4586,6450,3746,6695
12.972,4651,6432,3536,6619
13.003,4817,6492,3710,6653
13.033,4656,6411,3813,6703
13.062,4660,6343,3659,6645
13.122,4778,6472,3719,6585
13.152,4695,6467,3910,6658
13.182,4542,6387,3711,6659
13.212,4712,6425,3659,6568
13.241,4702,6571,3790,6613
13.272,4585,6425,3737,6684
13.303,4645,6433,3544,6615
13.332,4805,6454,3723,6616
13.433,4661,6491,3777,6713
13.433,4657,6316,3659,6633
13.452,4780,6486,3670,6576
13.482,4680,6513,3855,6654
13.512,4554,6449,3671,6649
13.542,4713,6498,3652,6561
13.572,4712,6637,3769,6624
13.634,4573,6494,3686,6713
13.664,4643,6498,3527,6624
13.693,4802,6536,3671,6628
13.722,4668,6421,3802,6713
13.752,4654,6400,3649,6646
13.782,4801,6499,3707,6603
13.841,4708,6517,3812,6662
13.843,4569,6449,3644,6636
13.903,4689,6471,3673,6563
13.933,4703,6614,3714,6656
13.962,4586,6465,3721,6701
13.992,4702,6419,3539,6625
14.029,4673,6498,3411,6595
14.052,4753,6576,3734,6644
14.121,4631,6442,3710,6702
14.141,4661,6353,3540,6643
14.172,4833,6526,3662,6639
14.202,4695,6502,3819,6697
14.233,4632,6386,3650,6630
14.262,4741,6470,3694,6578
14.292,4678,6563,3814,6651
14.352,4521,6420,3676,6657
14.412,4682,6447,3492,6609
14.413,4749,6611,3716,6624
14.472,4654,6477,3690,6724
14.473,4673,6429,3579,6638
14.502,4831,6546,3658,6624
14.568,4675,6552,3847,6687
14.568,4640,6418,3658,6650
14.632,4739,6517,3729,6571
14.651,4707,6615,3796,6640
14.681,4536,6499,3658,6663
14.712,4680,6527,3498,6591
14.742,4730,6655,3702,6655
14.772,4621,6523,3669,6701
14.802,4682,6454,3561,6637
14.862,4825,6545,3721,6644
14.923,4700,6507,3831,6699
14.924,4639,6395,3674,6648
14.955,4740,6519,3649,6584
14.983,4693,6606,3865,6658
15.012,4539,6492,3672,6641
15.042,4677,6532,3500,6595
15.072,4735,6649,3679,6621
15.132,4627,6519,3685,6702
15.162,4679,6468,3549,6632
15.192,4850,6535,3656,6631
15.233,4688,6527,3839,6692
15.251,4623,6403,3638,6649
15.312,4740,6510,3645,6582
15.313,4696,6569,3811,6657
15.371,4550,6476,3664,6651
15.402,4705,6508,3498,6608
15.462,4722,6642,3696,6644
15.464,4623,6508,3675,6708
15.553,4656,6450,3525,6634
15.554,4847,6546,3662,6629
15.554,4696,6547,3830,6701
15.582,4626,6409,3628,6644
15.641,4743,6518,3641,6578
15.675,4701,6592,3791,6655
15.702,4553,6488,3700,6684
15.731,4670,6530,3498,6591
15.764,4719,6628,3705,6650
15.792,4622,6518,3700,6703
15.831,4689,6454,3517,6637
15.882,4831,6567,3666,6633
15.912,4688,6546,3833,6694
15.942,4623,6395,3634,6654
15.972,4761,6484,3652,6580
16.004,4671,6549,3817,6654
16.032,4697,6489,3845,6662
16.062,4553,6395,3689,6646
16.152,4707,6465,3629,6579
16.153,4680,6561,3739,6667
16.195,4586,6424,3656,6696
16.211,4656,6407,3501,6622
16.241,4816,6499,3656,6644
16.272,4665,6391,3711,6720
16.304,4686,6403,3589,6660
16.363,4802,6528,3628,6605
16.392,4709,6551,3827,6670
16.431,4553,6421,3686,6641
16.482,4721,6447,3618,6568
16.483,4724,6615,3736,6663
16.512,4586,6514,3664,6690
16.572,4680,6525,3499,6624
16.573,4807,6580,3672,6650
16.662,4670,6543,3729,6728
16.663,4654,6392,3616,6662
16.692,4777,6510,3669,6598
16.721,4706,6522,3844,6666
16.752,4551,6422,3687,6652
16.782,4711,6426,3623,6567
16.812,4727,6586,3748,6648
16.902,4569,6495,3686,6697
16.903,4672,6497,3528,6641
16.931,4809,6552,3684,6664
16.963,4664,6411,3735,6731
16.992,4660,6251,3452,6635
17.032,4787,6303,3530,6621
17.052,4689,6348,3813,6677
17.082,4568,6063,3643,6644
17.142,4719,6236,3568,6584
17.172,4680,6311,3662,6649
17.202,4602,6259,3634,6708
17.263,4719,6240,3442,6624
17.263,4808,6226,3604,6642
17.292,4650,6284,3675,6723
17.322,4666,6198,3590,6637
17.382,4799,6309,3651,6614
17.442,4676,6303,3768,6669
17.443,4552,6256,3643,6679
17.502,4712,6314,3586,6570
17.503,4704,6487,3754,6652
17.534,4561,6440,3715,6684
17.562,4664,6421,3541,6627
17.629,4802,6449,3728,6642
17.652,4647,6385,3771,6723
17.682,4664,6269,3665,6659
17.712,4798,6382,3718,6621
17.753,4709,6453,3887,6678
17.771,4569,6335,3668,6655
17.802,4717,6341,3680,6571
17.863,4699,6472,3701,6632
17.892,4584,6450,3664,6693
17.922,4688,6439,3475,6633
17.952,4805,6479,3657,6656
17.982,4668,6465,3710,6732
18.012,4661,6266,3579,6659
18.042,4685,6407,3526,6634
18.102,4840,6494,3654,6649
18.132,4689,6484,3841,6689
18.162,4632,6337,3631,6679
18.192,4754,6418,3656,6590
18.229,4696,6242,3818,6665
18.252,4527,6487,3684,6651
18.281,4679,6484,3512,6600
18.311,4741,6508,3722,6624
18.372,4633,6458,3689,6719
18.402,4671,6355,3562,6645
18.433,4849,6479,3655,6650
18.462,4686,6433,3831,6705
18.492,4637,6166,3615,6655
18.522,4735,6416,3504,6595
18.582,4687,6538,3786,6669
18.583,4541,6396,3642,6649
18.671,4679,6434,3504,6615
18.672,4737,6542,3667,6669
18.702,4637,6443,3675,6725
18.732,4686,6350,3481,6645
18.762,4842,6403,3612,6648
18.791,4683,6418,3774,6700
18.828,4619,6311,3601,6658
18.882,4734,6443,3603,6597
18.912,4674,6495,3753,6661
18.943,4525,6434,3654,6668
18.972,4672,6428,3475,6602
19.003,4722,6577,3683,6646
19.062,4619,6433,3666,6722
19.063,4675,6321,3488,6639
19.130,4835,6446,3566,6655
19.152,4705,6454,3799,6692
19.182,4640,6356,3616,6670
19.212,4750,6479,3528,6594
19.242,4680,6521,3793,6670
19.272,4529,6401,3544,6664
19.306,4668,6275,3493,6599
19.333,4735,6577,3689,6664
19.392,4621,6427,3670,6727
19.430,4668,6361,3530,6655
19.452,4845,6459,3643,6649
19.481,4686,6495,3810,6706
19.512,4630,6324,3612,6656
19.542,4743,6476,3629,6586
19.572,4675,6559,3786,6663
19.633,4527,6430,3675,6657
19.722,4679,6430,3446,6621
19.753,4732,6529,3665,6653
19.753,4629,6482,3661,6725
19.753,4710,6438,3482,6658
19.782,4836,6486,3627,6646
19.828,4676,6465,3797,6712
19.841,4625,6388,3606,6645
19.902,4739,6495,3617,6613
19.932,4695,6563,3767,6666
19.962,4542,6359,3625,6659
19.992,4711,6560,3458,6609
20.029,4724,6523,3674,6642
20.052,4689,6414,3711,6650
20.112,4572,6395,3663,6704
20.142,4679,6282,3469,6632
20.172,4805,6384,3667,6659
20.203,4661,6443,3722,6734
20.262,4650,6323,3584,6656
20.264,4802,6441,3654,6607
20.292,4664,6459,3852,6685
20.322,4554,6358,3674,6662
20.382,4696,6430,3644,6577
20.411,4698,6542,3759,6648
20.442,4581,6427,3697,6719
20.472,4682,6381,3510,6640
20.502,4805,6474,3698,6651
20.533,4662,6252,3741,6741
20.562,4646,6283,3597,6659
20.632,4781,6383,3658,6629
20.652,4702,6234,3882,6688
20.682,4550,6353,3685,6677
20.712,4712,6408,3630,6594
20.742,4704,6521,3770,6664
20.772,4555,6414,3700,6702
20.802,4683,6406,3507,6638
20.831,4818,6519,3691,6655
20.891,4640,6444,3720,6738
20.922,4664,6320,3598,6671
20.952,4774,6420,3679,6602
20.982,4712,6451,3851,6686
21.012,4557,6294,3699,6673
21.042,4708,6412,3627,6579
21.103,4690,6491,3762,6670
21.132,4563,6419,3698,6711
21.162,4666,6431,3496,6641
21.192,4790,6456,3680,6655
21.231,4664,6435,3762,6731
21.252,4633,6309,3611,6660
21.282,4778,6372,3659,6622
21.312,4671,6460,3847,6681
21.342,4546,6419,3684,6676
21.403,4693,6411,3602,6600
21.432,4661,6544,3745,6669
21.462,4588,6458,3685,6724
21.492,4634,6442,3490,6649
21.522,4793,6529,3697,6656
21.552,4644,6455,3765,6735
21.582,4664,6256,3615,6657
21.641,4781,6392,3663,6613
21.672,4685,6524,3892,6677
21.733,4538,6405,3703,6669
21.734,4716,6463,3624,6599
21.765,4694,6583,3760,6658
21.793,4567,6415,3703,6705
21.832,4699,6428,3490,6648
21.898,4810,6469,3677,6651
21.911,4658,6429,3765,6729
21.942,4665,6312,3630,6666
21.972,4785,6406,3656,6598
22.002,4668,6437,3883,6685
22.033,4555,6182,3697,6663
22.062,4612,6348,3638,6663
22.122,4721,6497,3654,6585
22.152,4726,6575,3802,6669
22.182,4538,6379,3693,6686
22.212,4656,6466,3551,6621
22.242,4767,6510,3711,6666
22.272,4641,6416,3727,6742
22.302,4695,6340,3574,6663
22.362,4826,6430,3697,6651
22.392,4693,6360,3866,6698
22.425,4596,6350,3686,6655
22.451,4738,6360,3687,6623
22.481,4672,6555,3830,6686
22.512,4529,6432,3730,6684
22.542,4678,6529,3551,6623
22.572,4784,6515,3731,6670
22.632,4632,6412,3724,6739
22.662,4677,6316,3599,6664
22.692,4823,6424,3737,6638
22.722,4674,6404,3878,6696
22.752,4591,6330,3704,6664
22.812,4727,6379,3719,6601
22.814,4665,6548,3838,6669
22.872,4526,6383,3711,6683
22.902,4680,6440,3549,6633
22.935,4790,6520,3706,6665
22.962,4648,6464,3731,6744
22.992,4667,6342,3601,6665
23.023,4820,6458,3694,6662
23.051,4684,6418,3873,6700
23.082,4589,6335,3688,6670
23.142,4723,6437,3691,6601
23.172,4673,6507,3808,6672
23.203,4555,6529,3716,6716
23.231,4671,6423,3538,6626
23.263,4783,6525,3725,6676
23.292,4635,6446,3733,6737
23.322,4658,6359,3605,6667
23.382,4805,6411,3667,6640
23.412,4689,6496,3890,6702
23.450,4546,6399,3699,6679
23.474,4730,6448,3695,6592
23.502,4701,6548,3812,6664
23.532,4541,6441,3741,6678
23.561,4666,6373,3531,6628
23.592,4806,6541,3745,6660
23.652,4657,6426,3760,6741
23.681,4683,6343,3616,6654
23.712,4797,6492,3704,6630
23.744,4684,6463,3887,6692
23.772,4548,6328,3693,6671
23.802,4710,6535,3672,6598
23.832,4696,6517,3814,6663
23.891,4544,6405,3718,6684
23.921,4664,6438,3531,6634
23.967,4826,6526,3707,6668
23.981,4666,6464,3751,6746
24.012,4659,6337,3610,6668
24.041,4814,6439,3680,6649
24.072,4834,6454,3697,6663
24.132,4692,6459,3865,6729
24.162,4643,6308,3672,6687
24.192,4745,6327,3695,6601
24.232,4694,6537,3866,6676
24.251,4542,6422,3736,6675
24.282,4695,6452,3572,6621
24.312,4730,6598,3753,6667
24.372,4599,6513,3725,6739
24.402,4681,6404,3545,6653
24.432,4830,6487,3693,6665
24.462,4696,6506,3881,6723
24.491,4628,6340,3672,6674
24.521,4740,6475,3679,6613
24.582,4689,6509,3861,6681
24.583,4532,6381,3700,6680
24.641,4668,6399,3547,6612
24.672,4730,6571,3746,6656
24.702,4620,6495,3712,6736
24.734,4641,6404,3548,6657
24.764,4834,6497,3683,6659
24.792,4678,6501,3864,6723
24.831,4632,6374,3665,6681
24.882,4738,6492,3677,6624
24.912,4681,6559,3856,6680
24.942,4529,6474,3694,6683
24.972,4680,6505,3555,6629
25.033,4724,6620,3741,6660
25.033,4612,6528,3719,6738
25.062,4650,6438,3551,6651
25.092,4843,6523,3685,6690
25.152,4672,6491,3873,6713
25.182,4608,6399,3672,6684
25.212,4734,6510,3674,6597
25.241,4688,6572,3851,6675
25.272,4517,6468,3758,6678
25.303,4680,6500,3545,6626
25.332,4727,6613,3725,6678
25.392,4624,6525,3744,6757
25.431,4669,6435,3580,6661
25.451,4826,6547,3702,6673
25.482,4702,6541,3868,6721
25.522,4618,6415,3664,6664
25.541,4729,6494,3690,6596
25.572,4662,6604,3833,6675
25.602,4520,6492,3723,6677
25.674,4683,6501,3563,6621
25.693,4743,6615,3733,6670
25.723,4634,6513,3723,6746
25.753,4662,6425,3576,6663
25.783,4837,6540,3700,6646
25.813,4700,6515,3875,6715
25.841,4591,6291,3687,6670
25.901,4736,6417,3692,6611
25.932,4686,6553,3848,6682
25.962,4524,6399,3718,6677
25.992,4690,6376,3562,6631
26.032,4757,6525,3715,6662
26.053,4617,6443,3748,6746
26.113,4567,6393,3735,6707
26.142,4675,6444,3523,6661
26.172,4803,6480,3701,6668
26.202,4663,6422,3791,6729
26.231,4653,6302,3658,6692
26.261,4763,6398,3713,6625
26.292,4668,6476,3892,6694
26.322,4554,6372,3722,6669
26.383,4704,6426,3628,6595
26.412,4701,6566,3774,6677
26.442,4582,6471,3725,6746
26.472,4647,6443,3521,6651
26.502,4805,6514,3709,6662
26.532,4658,6476,3786,6737
26.561,4642,6373,3642,6671
26.632,4772,6437,3693,6619
26.653,4708,6447,3903,6701
26.743,4548,6390,3714,6693
26.744,4699,6409,3610,6612
26.775,4677,6528,3770,6669
26.775,4564,6419,3740,6729
26.805,4672,6380,3511,6657
26.834,4800,6500,3693,6664
26.893,4657,6487,3778,6742
26.923,4661,6347,3668,6670
26.953,4785,6476,3709,6602
26.985,4689,6505,3908,6686
27.013,4539,6347,3733,6673
27.041,4693,6428,3640,6607
27.074,4696,6582,3788,6673
27.132,4586,6505,3722,6719
27.162,4667,6494,3506,6644
27.192,4804,6538,3709,6669
27.233,4685,6449,3812,6732
27.252,4658,6343,3650,6676
27.284,4768,6454,3708,6627
27.314,4718,6495,3912,6688
27.344,4535,6377,3711,6681
27.402,4699,6429,3643,6591
27.431,4690,6601,3764,6672
27.462,4586,6497,3724,6737
27.492,4681,6470,3516,6651
27.522,4812,6528,3714,6674
27.594,4644,6474,3801,6748
27.594,4677,6351,3638,6671
27.642,4777,6494,3688,6617
27.672,4654,6444,3902,6687
27.702,4563,6316,3729,6677
27.732,4702,6290,3638,6606
27.762,4706,6485,3791,6696
27.792,4570,6321,3726,6725
27.832,4645,6274,3529,6654
27.853,4801,6262,3709,6659
27.913,4645,6260,3782,6744
27.942,4685,6187,3673,6681
27.972,4790,6276,3685,6596
28.002,4696,6301,3890,6686
28.031,4556,6253,3730,6673
28.062,4686,6337,3654,6602
28.121,4722,6380,3704,6596
28.152,4700,6471,3853,6687
28.182,4510,6348,3717,6668
28.212,4700,6369,3564,6650
28.241,4747,6479,3755,6668
28.272,4612,6352,3749,6742
28.302,4688,6229,3571,6664
28.332,4845,6347,3704,6681
28.392,4649,6398,3881,6714
28.432,4603,6249,3674,6686
28.452,4715,6359,3716,6601
28.484,4682,6442,3847,6676
28.513,4520,6323,3713,6686
28.542,4638,6354,3558,6631
28.572,4735,6462,3756,6686
28.634,4611,6349,3743,6743
28.662,4671,6251,3569,6671
28.692,4823,6313,3697,6666
28.722,4681,6345,3877,6719
28.752,4629,6189,3689,6673
28.782,4727,6319,3699,6603
28.812,4671,6455,3856,6675
28.842,4508,6343,3738,6666
28.902,4674,6351,3552,6632
28.934,4727,6476,3747,6672
28.962,4630,6382,3718,6749
28.992,4647,6277,3566,6668
29.032,4836,6387,3698,6664
29.052,4661,6370,3887,6717
29.082,4606,6251,3669,6678
29.155,4721,6368,3690,6613
29.171,4678,6435,3859,6682
29.202,4518,6328,3733,6681
29.232,4678,6196,3534,6627
29.262,4708,6420,3752,6659
29.292,4619,6334,3704,6741
29.322,4649,6256,3549,6658
29.353,4830,6323,3695,6667
29.413,4671,6337,3887,6724
29.442,4631,6236,3673,6668
29.472,4733,6366,3684,6594
29.501,4710,6440,3861,6680
29.531,4517,6283,3713,6688
29.562,4661,6347,3529,6627
