# Ghost Glove Flex Calibration — Fist
t_s,flex_ring,flex_middle,flex_index,flex_thumb
29.150,4698,6399,3443,5178
29.211,4610,6373,3509,5232
29.241,4580,6285,3433,5199
29.270,4642,6348,3426,5145
29.330,4616,6393,3541,5187
29.330,4500,6345,3460,5199
29.359,4588,6347,3379,5162
29.389,4622,6430,3473,5185
29.448,4571,6370,3497,5232
29.478,4584,6328,3385,5188
29.540,4702,6365,3470,5200
29.540,4611,6373,3574,5206
29.569,4560,6292,3465,5192
29.600,4617,6355,3470,5144
29.634,4622,6404,3581,5185
29.659,4500,6349,3508,5197
29.719,4592,6337,3401,5181
29.749,4611,6341,3433,5160
29.782,4625,6427,3529,5184
29.808,4560,6364,3518,5221
29.839,4588,6338,3391,5181
29.869,4698,6378,3496,5177
29.929,4614,6371,3560,5220
29.960,4577,6293,3476,5189
29.989,4640,6360,3472,5146
