# Ghost Glove Flex Calibration — 50 mm tube
t_s,flex_ring,flex_middle,flex_index,flex_thumb
6.373,4705,6807,3725,6296
6.405,4823,6864,3907,6317
6.443,4677,6803,3935,6400
6.504,4687,6705,3802,6318
6.504,4820,6810,3897,6300
6.523,4711,6816,4067,6365
6.583,4591,6729,3893,6334
6.613,4745,6791,3894,6245
6.643,4705,6885,3989,6322
6.673,4584,6788,3932,6369
6.704,4689,6767,3735,6293
6.733,4806,6872,3926,6322
6.764,4653,6797,3935,6396
6.793,4698,6707,3797,6323
6.853,4847,6804,3898,6310
6.883,4722,6817,4082,6355
6.913,4608,6710,3881,6331
6.943,4751,6779,3885,6248
6.973,4696,6869,4028,6330
7.004,4565,6721,3909,6334
7.033,4677,6781,3758,6290
7.093,4779,6869,3931,6337
7.123,4662,6746,3919,6407
7.154,4686,6472,3795,6335
7.184,4851,6644,3891,6339
7.213,4708,6799,4046,6378
7.243,4616,6696,3890,6317
7.273,4743,6755,3881,6260
7.304,4733,6795,4020,6340
7.364,4552,6610,3922,6336
7.393,4695,6589,3741,6296
7.433,4783,6658,3919,6341
7.453,4683,6683,3912,6404
7.484,4681,6384,3789,6335
7.513,4853,6809,3884,6325
7.544,4716,6790,4060,6375
7.603,4629,6678,3885,6336
7.664,4749,6772,3898,6268
7.665,4703,6872,4035,6352
7.694,4565,6756,3922,6347
7.723,4577,6706,3920,6342
7.753,4723,6737,3843,6261
7.783,4720,6546,3973,6326
7.843,4595,6758,3937,6389
7.873,4698,6667,3704,6321
7.904,4844,6812,3895,6330
7.934,4671,6544,3965,6404
7.963,4689,6694,3829,6338
7.993,4806,6792,3890,6291
8.033,4716,6814,4086,6355
8.083,4585,6716,3922,6341
8.113,4728,6735,3831,6259
8.143,4734,6814,3964,6327
8.173,4607,6631,3910,6376
8.205,4686,6582,3729,6302
8.233,4816,6690,3899,6317
8.263,4694,6625,3966,6419
8.293,4692,6713,3815,6342
8.353,4809,6827,3902,6287
8.384,4728,6852,4086,6356
8.413,4584,6770,3919,6329
8.445,4739,6813,3855,6256
8.474,4713,6923,3989,6349
8.504,4600,6800,3912,6366
8.533,4702,6803,3730,6312
8.593,4816,6882,3933,6348
8.631,4671,6830,3947,6431
8.683,4695,6703,3836,6331
8.684,4826,6836,3895,6304
8.774,4706,6828,4077,6362
8.775,4582,6749,3887,6343
8.775,4726,6794,3876,6261
8.805,4717,6910,3994,6342
8.863,4590,6810,3912,6387
8.893,4694,6795,3714,6311
8.923,4837,6872,3913,6330
8.953,4667,6805,3937,6426
8.984,4696,6706,3808,6342
9.013,4819,6828,3920,6307
9.043,4697,6814,4081,6360
9.104,4576,6734,3905,6352
9.133,4739,6802,3855,6258
9.163,4735,6894,3977,6331
9.193,4591,6791,3905,6374
9.253,4689,6769,3731,6314
9.254,4832,6864,3921,6323
9.283,4677,6800,3939,6417
9.320,4686,6695,3817,6340
9.373,4832,6793,3914,6320
9.404,4710,6808,4092,6365
9.434,4604,6732,3909,6332
9.463,4738,6749,3894,6262
9.498,4720,6851,4007,6339
9.523,4580,6698,3950,6365
9.553,4697,6722,3740,6313
9.615,4832,6871,3914,6332
9.647,4659,6804,3933,6420
9.673,4732,6705,3830,6349
9.704,4843,6821,3923,6338
9.733,4845,6847,3882,6338
9.763,4680,6671,4030,6398
9.832,4695,6725,3873,6344
9.853,4792,6829,3902,6275
9.883,4708,6877,4056,6359
9.915,4561,6772,3922,6364
9.943,4734,6822,3802,6276
9.973,4748,6905,3972,6352
10.003,4633,6789,3937,6407
10.033,4693,6576,3733,6332
10.097,4848,6702,3893,6343
10.123,4692,6680,4056,6393
10.153,4686,6732,3857,6324
10.183,4779,6846,3878,6274
10.213,4694,6876,4099,6360
10.243,4584,6794,3936,6343
10.273,4722,6806,3826,6282
10.333,4728,6930,3973,6334
10.363,4620,6851,3904,6401
10.394,4717,6804,3744,6330
10.432,4843,6867,3905,6343
10.453,4692,6796,4011,6418
10.483,4705,6701,3862,6341
10.513,4796,6581,3893,6294
10.543,4716,6800,4098,6357
10.604,4594,6665,3938,6337
10.639,4748,6589,3779,6288
10.693,4705,6937,3980,6332
10.694,4627,6825,3936,6410
10.723,4716,6786,3716,6331
10.753,4837,6870,3910,6340
10.783,4688,6801,4011,6418
10.843,4691,6676,3843,6339
10.875,4811,6779,3900,6273
10.903,4708,6803,4083,6374
10.933,4596,6730,3903,6352
10.963,4724,6766,3832,6271
10.993,4716,6875,3990,6350
11.035,4614,6617,3937,6390
11.053,4702,6766,3739,6321
11.113,4827,6843,3917,6352
11.159,4690,6789,4031,6415
11.173,4694,6662,3829,6358
11.213,4814,6776,3888,6277
11.234,4719,6717,4073,6365
11.264,4596,6555,3908,6343
11.293,4737,6613,3865,6267
11.367,4719,6742,3988,6370
11.384,4613,6677,3925,6396
11.414,4702,6700,3715,6335
11.445,4837,6716,3915,6333
11.474,4669,6608,3937,6435
11.503,4691,6747,3830,6349
11.534,4816,6855,3935,6309
11.564,4722,6861,4091,6389
11.633,4590,6773,3893,6348
11.683,4743,6847,3848,6266
11.684,4706,6936,4001,6354
11.713,4621,6822,3935,6395
11.743,4570,6797,3918,6351
11.774,4725,6846,3771,6290
11.833,4737,6956,3951,6365
11.863,4649,6844,3936,6407
11.893,4712,6761,3759,6325
11.924,4863,6865,3901,6345
11.953,4695,6828,4048,6408
11.983,4709,6706,3872,6339
12.014,4782,6637,3888,6281
12.045,4733,6689,4087,6360
12.103,4567,6531,3920,6348
12.133,4727,6617,3756,6304
12.163,4734,6705,3946,6358
12.193,4614,6645,3928,6413
12.223,4706,6655,3713,6332
12.253,4846,6747,3916,6343
12.283,4688,6743,4019,6417
12.346,4692,6623,3845,6353
12.373,4791,6730,3887,6285
12.403,4750,6742,4103,6376
12.433,4601,6652,3925,6354
12.463,4735,6688,3807,6278
12.493,4725,6805,3980,6341
12.523,4625,6689,3933,6418
12.553,4701,6662,3711,6325
12.613,4842,6705,3911,6351
12.643,4696,6642,4020,6417
12.673,4707,6519,3867,6336
12.704,4815,6688,3891,6302
12.733,4725,6728,4104,6372
12.763,4605,6651,3922,6351
12.793,4734,6632,3854,6285
12.853,4728,6693,3991,6350
12.883,4608,6668,3916,6401
12.914,4693,6655,3717,6327
12.943,4829,6720,3905,6365
12.973,4673,6654,3987,6438
13.004,4710,6543,3832,6354
13.033,4809,6697,3892,6313
13.063,4739,6691,4083,6374
13.123,4594,6778,3918,6355
13.154,4733,6833,3821,6285
13.230,4712,6936,3973,6339
13.243,4594,6824,3929,6384
13.244,4718,6836,3738,6324
13.274,4830,6891,3922,6334
13.304,4681,6614,3941,6439
13.363,4688,6586,3815,6369
13.393,4829,6690,3899,6308
13.433,4722,6696,4092,6380
13.483,4593,6672,3903,6365
13.484,4732,6823,3891,6283
13.543,4723,6937,4013,6348
13.544,4590,6815,3914,6384
13.604,4730,6815,3730,6314
13.635,4840,6911,3942,6353
13.663,4685,6834,3966,6425
13.693,4709,6729,3824,6362
13.723,4844,6864,3894,6329
13.753,4853,6881,3898,6344
13.783,4704,6846,4042,6409
13.843,4663,6735,3871,6351
13.873,4780,6841,3897,6292
13.903,4726,6891,4091,6372
13.933,4578,6802,3932,6356
13.965,4743,6839,3796,6290
13.993,4734,6959,3967,6363
14.033,4636,6839,3907,6436
14.083,4701,6813,3725,6343
14.114,4849,6884,3907,6351
14.144,4687,6865,4076,6413
14.173,4699,6711,3860,6372
14.204,4795,6839,3883,6293
14.233,4716,6861,4092,6370
14.263,4574,6788,3919,6366
14.353,4752,6852,3811,6285
14.354,4737,6946,3976,6396
14.383,4608,6852,3912,6422
14.414,4698,6808,3719,6336
14.443,4864,6877,3918,6351
14.473,4691,6872,3979,6423
14.534,4708,6742,3852,6349
14.534,4811,6843,3892,6297
14.593,4729,6839,4100,6381
14.633,4583,6791,3913,6353
14.653,4754,6834,3801,6304
14.684,4741,6936,3961,6349
14.716,4610,6830,3948,6411
14.743,4708,6841,3739,6346
14.773,4818,6905,3932,6360
14.804,4693,6843,3983,6434
14.863,4687,6731,3851,6392
14.893,4816,6845,3894,6292
14.923,4696,6852,4079,6377
14.953,4599,6778,3918,6361
14.984,4723,6835,3861,6268
15.013,4722,6942,3994,6358
15.044,4612,6822,3917,6389
15.104,4699,6822,3735,6322
15.134,4822,6911,3921,6362
15.164,4661,6848,3958,6440
15.193,4717,6721,3827,6344
15.249,4812,6847,3923,6323
15.253,4717,6865,4097,6395
15.283,4596,6764,3912,6356
15.343,4741,6822,3899,6272
15.374,4729,6934,4014,6357
15.404,4585,6836,3928,6404
15.433,4706,6826,3734,6321
15.463,4829,6903,3909,6347
15.493,4679,6839,3961,6432
15.523,4702,6750,3825,6345
15.583,4823,6864,3937,6328
15.584,4726,6855,4099,6394
15.644,4595,6753,3906,6367
15.673,4739,6837,3899,6281
15.704,4713,6949,4016,6361
15.763,4570,6825,3933,6385
15.764,4576,6810,3924,6390
15.797,4721,6826,3793,6301
15.853,4715,6946,3963,6371
15.883,4628,6854,3934,6419
15.913,4722,6777,3755,6345
15.944,4860,6878,3908,6360
15.975,4694,6865,4021,6417
16.003,4693,6737,3857,6361
16.033,4779,6838,3907,6298
16.093,4716,6898,4090,6374
16.123,4577,6799,3934,6370
16.154,4733,6844,3798,6302
16.183,4746,6944,3957,6367
16.214,4627,6846,3928,6423
16.243,4718,6816,3716,6337
16.273,4829,6890,3872,6346
16.308,4716,6849,3991,6418
16.363,4681,6743,3857,6356
16.393,4812,6829,3884,6293
16.425,4725,6906,4095,6383
16.453,4579,6787,3915,6347
16.483,4722,6849,3827,6290
16.513,4721,6949,3982,6358
16.573,4623,6833,3913,6412
16.604,4687,6809,3720,6340
16.635,4826,6906,3899,6349
16.693,4701,6851,3993,6422
16.697,4702,6755,3840,6357
16.723,4803,6861,3900,6310
16.755,4716,6873,4093,6387
16.783,4583,6797,3938,6364
16.815,4738,6852,3828,6285
16.873,4712,6965,3991,6372
16.903,4599,6840,3920,6435
16.933,4711,6811,3723,6340
16.963,4817,6904,3901,6339
16.993,4677,6861,3940,6432
17.035,4688,6732,3834,6367
17.083,4811,6846,3890,6309
17.116,4709,6847,4074,6386
17.144,4594,6771,3903,6346
17.173,4756,6848,3823,6293
17.203,4718,6943,3975,6370
17.233,4607,6850,3927,6389
17.263,4695,6832,3734,6333
17.293,4844,6919,3899,6380
17.332,4689,6854,3969,6455
17.383,4698,6739,3817,6381
17.413,4810,6847,3924,6346
17.444,4728,6854,4091,6391
17.473,4586,6771,3903,6376
17.503,4748,6840,3883,6293
17.533,4732,6943,3988,6363
17.563,4614,6849,3915,6413
17.623,4709,6832,3728,6349
17.653,4828,6920,3919,6361
17.683,4684,6857,3976,6450
17.713,4715,6750,3806,6365
17.743,4817,6859,3884,6355
17.773,4847,6884,3884,6363
17.863,4709,6869,4064,6430
17.864,4684,6725,3864,6378
17.893,4774,6854,3882,6314
17.923,4704,6922,4036,6390
17.953,4570,6819,3904,6405
17.983,4714,6842,3774,6334
18.013,4714,6963,3954,6384
18.043,4638,6866,3938,6436
18.103,4712,6808,3734,6373
18.134,4841,6900,3917,6374
18.163,4704,6864,4057,6440
18.194,4665,6741,3857,6376
18.232,4779,6843,3869,6315
18.253,4716,6902,4071,6398
18.283,4564,6822,3921,6392
18.351,4719,6852,3793,6329
18.373,4725,6972,3955,6377
18.403,4630,6860,3938,6450
18.433,4706,6787,3753,6381
18.493,4858,6893,3924,6364
18.494,4696,6866,4021,6445
18.523,4709,6740,3853,6397
18.553,4786,6844,3888,6321
18.613,4722,6873,4087,6419
18.645,4571,6812,3928,6396
18.705,4729,6854,3793,6336
18.705,4712,6956,3959,6409
18.733,4625,6845,3918,6449
18.763,4722,6807,3729,6373
18.793,4844,6884,3910,6391
18.865,4691,6864,3987,6455
18.883,4694,6730,3850,6402
18.913,4800,6840,3888,6322
18.943,4730,6891,4093,6403
18.974,4596,6787,3910,6383
19.003,4731,6838,3823,6326
19.036,4729,6951,3969,6405
19.063,4630,6833,3915,6435
19.123,4725,6837,3712,6380
19.153,4831,6905,3943,6381
19.183,4712,6834,4003,6456
19.213,4718,6728,3834,6383
19.274,4798,6857,3891,6336
19.274,4734,6834,4106,6407
19.304,4604,6789,3906,6394
19.363,4731,6839,3847,6320
19.393,4716,6948,3995,6402
19.428,4622,6824,3945,6449
19.453,4699,6824,3714,6368
19.513,4832,6907,3910,6380
19.514,4679,6849,3952,6459
19.543,4703,6724,3833,6402
19.575,4819,6863,3921,6347
19.633,4728,6877,4083,6437
19.663,4589,6780,3909,6404
19.693,4747,6830,3859,6318
19.723,4730,6948,3992,6392
19.753,4592,6826,3907,6432
19.783,4573,6810,3925,6388
19.843,4707,6841,3753,6346
19.873,4759,6953,3942,6396
19.904,4664,6858,3934,6472
19.933,4717,6769,3758,6376
19.963,4853,6877,3895,6369
19.993,4699,6848,4068,6439
20.035,4675,6728,3869,6389
20.053,4787,6836,3888,6338
20.113,4727,6899,4079,6414
20.144,4576,6805,3894,6395
20.173,4717,6824,3751,6337
20.204,4746,6959,3960,6397
20.234,4633,6838,3931,6463
20.263,4726,6798,3750,6387
20.293,4852,6867,3876,6372
20.353,4696,6846,4027,6449
20.384,4708,6721,3858,6404
20.415,4796,6828,3878,6326
20.443,4723,6895,4080,6414
20.473,4587,6786,3921,6395
20.503,4723,6820,3800,6328
20.533,4733,6949,3970,6378
20.563,4622,6806,3934,6457
20.635,4705,6787,3724,6383
20.653,4854,6871,3892,6410
20.683,4688,6806,4050,6442
20.713,4674,6682,3850,6401
20.744,4811,6809,3906,6325
20.773,4717,6856,4094,6408
20.803,4572,6779,3920,6398
20.863,4727,6851,3812,6327
20.893,4750,6944,3974,6395
20.936,4619,6831,3915,6457
20.953,4707,6816,3728,6381
20.983,4834,6865,3913,6399
21.013,4709,6825,3980,6458
21.047,4710,6716,3848,6391
21.073,4802,6812,3919,6342
21.133,4725,6708,4096,6418
21.163,4598,6614,3928,6388
21.193,4736,6724,3850,6315
21.234,4717,6813,3987,6373
21.283,4625,6677,3923,6439
21.284,4728,6692,3736,6379
21.313,4827,6759,3896,6389
21.374,4694,6758,3966,6466
21.404,4688,6634,3836,6384
21.433,4837,6727,3905,6337
21.463,4741,6792,4083,6415
21.493,4597,6711,3923,6402
21.523,4736,6847,3877,6320
21.613,4734,6934,3999,6397
21.614,4610,6816,3936,6415
21.643,4708,6830,3751,6374
21.673,4834,6892,3929,6385
21.703,4683,6843,3959,6468
21.733,4696,6747,3833,6410
21.763,4824,6849,3908,6360
21.793,4853,6867,3902,6389
21.853,4705,6849,4074,6469
21.883,4671,6733,3874,6401
21.913,4782,6828,3893,6328
21.944,4733,6902,4080,6412
21.973,4573,6806,3902,6406
22.003,4734,6823,3779,6345
22.034,4729,6950,3956,6405
22.063,4642,6852,3935,6454
22.123,4706,6775,3752,6384
22.153,4848,6866,3878,6396
22.183,4711,6837,4068,6436
22.245,4694,6728,3880,6401
22.245,4796,6821,3899,6339
22.274,4725,6876,4081,6414
22.303,4571,6785,3914,6408
22.363,4715,6819,3789,6348
22.393,4701,6946,3962,6391
22.432,4637,6825,3929,6461
22.453,4719,6785,3734,6374
22.483,4858,6883,3894,6393
22.513,4708,6833,4031,6449
22.544,4690,6744,3868,6406
22.574,4793,6859,3904,6326
22.633,4736,6894,4095,6409
22.663,4584,6824,3912,6400
22.693,4733,6830,3763,6335
22.723,4720,6957,3974,6399
22.754,4621,6853,3933,6464
22.783,4713,6812,3721,6385
22.813,4848,6900,3909,6384
22.874,4691,6853,4009,6481
22.903,4716,6728,3856,6394
22.933,4791,6855,3893,6328
22.963,4721,6884,4103,6409
23.002,4586,6784,3923,6407
23.028,4733,6833,3824,6329
23.083,4722,6942,3971,6392
23.084,4614,6833,3939,6443
23.144,4708,6831,3731,6377
23.175,4834,6898,3893,6397
23.203,4716,6857,4032,6462
23.233,4692,6736,3846,6397
23.263,4823,6872,3910,6344
23.294,4726,6874,4095,6425
23.354,4611,6782,3909,6410
23.384,4734,6828,3840,6319
23.414,4735,6963,3990,6403
23.443,4610,6835,3910,6444
23.474,4715,6815,3739,6382
23.503,4828,6915,3933,6391
23.533,4687,6836,3945,6483
23.563,4704,6732,3827,6394
23.593,4823,6851,3926,6359
23.653,4750,6867,4099,6417
23.683,4602,6782,3898,6398
23.713,4736,6846,3841,6317
23.743,4743,6939,3996,6400
23.774,4613,6833,3896,6436
23.803,4572,6821,3931,6399
23.863,4712,6821,3766,6359
23.893,4773,6957,3948,6397
23.923,4669,6854,3933,6458
23.953,4716,6789,3753,6390
23.983,4856,6890,3911,6386
24.013,4695,6859,4050,6454
24.043,4692,6730,3864,6404
24.103,4795,6841,3889,6338
24.133,4706,6891,4079,6403
24.164,4587,6805,3918,6410
24.193,4724,6837,3795,6347
24.235,4749,6961,3954,6396
24.253,4630,6850,3944,6457
24.283,4716,6802,3724,6372
24.313,4858,6899,3937,6368
24.374,4713,6838,4028,6443
24.403,4692,6710,3874,6411
24.434,4824,6834,3898,6329
24.494,4727,6883,4101,6419
24.494,4568,6791,3907,6395
24.524,4739,6829,3815,6334
24.561,4738,6950,3963,6405
24.614,4635,6859,3930,6469
24.643,4717,6800,3723,6388
24.674,4861,6887,3911,6373
24.705,4710,6878,3997,6453
24.733,4711,6733,3851,6411
24.763,4818,6836,3904,6343
24.793,4716,6873,4098,6421
24.835,4601,6783,3904,6413
24.883,4751,6811,3817,6319
24.914,4731,6940,3978,6402
24.944,4640,6832,3935,6460
24.973,4699,6824,3720,6370
25.036,4841,6908,3918,6392
25.036,4692,6843,3972,6461
25.077,4705,6735,3850,6389
25.123,4824,6857,3898,6357
25.153,4740,6859,4100,6410
25.184,4613,6791,3918,6414
25.213,4756,6836,3850,6325
25.243,4749,6960,4002,6391
25.274,4607,6830,3928,6432
25.304,4704,6822,3735,6378
25.334,4827,6908,3922,6414
25.393,4686,6842,3946,6464
25.434,4685,6720,3840,6399
25.453,4847,6858,3907,6362
25.483,4722,6855,4070,6416
25.513,4605,6763,3895,6401
25.544,4754,6837,3875,6317
25.573,4744,6946,3998,6403
25.633,4608,6818,3931,6440
25.663,4698,6816,3744,6372
25.693,4841,6890,3907,6381
25.723,4691,6837,3918,6470
25.753,4716,6727,3810,6393
25.783,4833,6855,3901,6370
25.814,4851,6866,3921,6387
25.874,4710,6818,4043,6460
25.903,4722,6694,3878,6390
25.934,4775,6814,3888,6330
25.963,4731,6883,4073,6406
25.993,4582,6792,3939,6418
26.034,4733,6810,3795,6340
26.053,4726,6947,3963,6399
26.112,4631,6840,3907,6476
26.143,4715,6780,3732,6378
26.174,4863,6869,3899,6390
26.204,4705,6828,4023,6468
26.233,4678,6723,3865,6401
26.263,4797,6820,3896,6336
26.293,4720,6849,4091,6424
26.323,4589,6772,3921,6409
26.383,4752,6816,3828,6337
26.413,4721,6929,3956,6399
26.444,4655,6829,3919,6462
26.473,4720,6809,3709,6378
26.503,4838,6864,3906,6415
26.533,4681,6851,3994,6463
26.563,4715,6713,3851,6413
26.633,4817,6823,3887,6350
26.653,4721,6867,4107,6416
26.683,4596,6779,3924,6416
26.713,4741,6817,3829,6324
26.745,4748,6939,3991,6402
26.773,4630,6826,3919,6450
26.803,4713,6815,3721,6371
26.833,4832,6880,3906,6398
26.893,4687,6825,3963,6460
26.923,4709,6708,3846,6394
26.953,4837,6825,3897,6338
26.983,4721,6849,4091,6431
27.013,4601,6771,3914,6418
27.043,4747,6824,3867,6313
27.073,4728,6933,3997,6394
27.143,4615,6802,3916,6438
27.163,4706,6800,3733,6378
27.193,4841,6893,3923,6393
27.231,4699,6820,3934,6486
27.253,4691,6733,3812,6396
27.283,4841,6821,3873,6364
27.313,4722,6844,4083,6429
27.344,4598,6740,3868,6387
27.403,4760,6807,3863,6321
27.436,4719,6915,3998,6401
27.463,4609,6809,3889,6435
27.493,4717,6820,3730,6368
27.523,4830,6894,3923,6405
27.553,4685,6824,3915,6479
27.583,4723,6739,3798,6411
27.643,4857,6837,3877,6408
27.673,4730,6856,4061,6425
27.703,4614,6758,3883,6398
27.733,4780,6820,3859,6333
27.764,4713,6914,4010,6390
27.793,4575,6778,3894,6411
27.853,4590,6748,3897,6412
27.883,4740,6802,3810,6333
27.913,4750,6926,3951,6407
27.945,4628,6809,3911,6458
27.973,4737,6813,3701,6374
28.004,4835,6868,3889,6397
28.033,4696,6811,3962,6473
28.063,4706,6705,3819,6395
28.123,4825,6808,3892,6359
28.153,4730,6811,4074,6418
28.183,4623,6742,3900,6405
28.213,4750,6795,3861,6320
28.243,4739,6898,3981,6394
28.273,4603,6766,3918,6438
28.304,4725,6600,3725,6372
28.363,4851,6847,3914,6408
28.393,4698,6816,3909,6468
28.436,4690,6733,3819,6417
28.453,4827,6842,3889,6363
28.483,4730,6848,4081,6433
28.513,4598,6741,3860,6392
28.544,4747,6803,3875,6331
28.573,4753,6912,4007,6408
28.639,4579,6795,3935,6409
28.663,4732,6811,3713,6376
28.694,4846,6903,3911,6422
28.753,4683,6821,3930,6475
28.754,4720,6718,3781,6410
28.783,4866,6832,3882,6408
28.813,4734,6839,4045,6442
28.904,4632,6738,3869,6427
28.904,4779,6831,3886,6332
28.933,4737,6944,4018,6418
28.963,4579,6816,3900,6424
28.993,4718,6814,3742,6369
29.035,4798,6935,3930,6421
29.053,4661,6822,3921,6484
29.083,4707,6725,3761,6395
29.143,4870,6842,3880,6404
29.174,4726,6808,4057,6459
29.214,4680,6731,3876,6412
29.233,4792,6823,3868,6339
29.263,4741,6877,4029,6398
29.293,4582,6764,3896,6394
29.323,4733,6786,3723,6331
29.383,4780,6916,3932,6383
29.413,4663,6794,3914,6465
29.443,4717,6736,3763,6390
29.473,4868,6830,3865,6385
29.503,4715,6822,4054,6435
29.533,4684,6701,3870,6384
29.563,4789,6789,3888,6335
29.593,4750,6862,4057,6404
